age,games_played,team_encoded,attempts_per_game,yards_per_attempt,yards_per_game,target
25,15,16,0.06666666666666667,8.0,0.5333333333333333,0.5333333333333333
25,12,21,0.08333333333333333,2.0,0.16666666666666666,0.16666666666666666
23,16,5,0.0625,4.0,0.25,0.25
28,17,6,0.058823529411764705,0.0,0.0,0.0
23,17,22,0.058823529411764705,2.0,0.11764705882352941,0.11764705882352941
25,14,24,0.07142857142857142,17.0,1.2142857142857142,1.2142857142857142
27,14,17,0.07142857142857142,5.0,0.35714285714285715,0.35714285714285715
30,17,27,0.058823529411764705,2.0,0.11764705882352941,0.11764705882352941
23,6,21,0.16666666666666666,-1.0,-0.16666666666666666,-0.16666666666666666
27,17,19,0.058823529411764705,3.0,0.17647058823529413,0.17647058823529413
27,15,12,0.06666666666666667,5.0,0.3333333333333333,0.3333333333333333
32,17,0,0.058823529411764705,4.0,0.23529411764705882,0.23529411764705882
28,17,25,0.058823529411764705,-3.0,-0.17647058823529413,-0.17647058823529413
21,6,5,0.16666666666666666,40.0,6.666666666666667,6.666666666666667
27,15,16,0.06666666666666667,8.0,0.5333333333333333,0.5333333333333333
22,10,22,0.1,-5.0,-0.5,-0.5
22,17,13,19.529411764705884,5.454819277108434,106.52941176470588,106.52941176470588
23,17,5,18.058823529411764,3.9087947882736156,70.58823529411765,70.58823529411765
25,16,31,18.25,4.126712328767123,75.3125,75.3125
23,16,1,16.125,4.01937984496124,64.8125,64.8125
26,13,0,19.153846153846153,4.6546184738955825,89.15384615384616,89.15384615384616
26,13,30,18.46153846153846,3.7416666666666667,69.07692307692308,69.07692307692308
26,17,20,13.941176470588236,4.227848101265823,58.94117647058823,58.94117647058823
26,14,22,16.285714285714285,5.521929824561403,89.92857142857143,89.92857142857143
24,13,21,17.307692307692307,3.7733333333333334,65.3076923076923,65.3076923076923
27,8,24,27.375,4.2785388127853885,117.125,117.125
23,15,29,14.466666666666667,4.018433179723503,58.13333333333333,58.13333333333333
26,17,24,12.235294117647058,4.0625,49.705882352941174,49.705882352941174
23,11,27,18.818181818181817,4.6521739130434785,87.54545454545455,87.54545454545455
26,16,5,12.875,4.422330097087379,56.9375,56.9375
28,16,12,12.6875,4.522167487684729,57.375,57.375
21,17,12,11.941176470588236,4.448275862068965,53.11764705882353,53.11764705882353
26,15,26,13.466666666666667,3.722772277227723,50.13333333333333,50.13333333333333
24,15,17,13.466666666666667,4.599009900990099,61.93333333333333,61.93333333333333
24,17,10,11.058823529411764,4.627659574468085,51.1764705882353,51.1764705882353
23,17,25,11.0,4.294117647058823,47.23529411764706,47.23529411764706
26,14,16,12.857142857142858,4.511111111111111,58.0,58.0
24,17,16,10.176470588235293,3.53757225433526,36.0,36.0
22,17,0,10.117647058823529,3.558139534883721,36.0,36.0
27,15,25,11.4,4.6725146198830405,53.266666666666666,53.266666666666666
23,14,20,11.714285714285714,4.676829268292683,54.785714285714285,54.785714285714285
30,16,27,9.5625,4.03921568627451,38.625,38.625
26,13,5,11.76923076923077,3.9281045751633985,46.23076923076923,46.23076923076923
22,13,5,11.615384615384615,4.086092715231788,47.46153846153846,47.46153846153846
24,12,24,12.416666666666666,4.617449664429531,57.333333333333336,57.333333333333336
22,14,4,10.5,4.346938775510204,45.642857142857146,45.642857142857146
29,16,21,9.0625,4.089655172413793,37.0625,37.0625
26,17,25,8.470588235294118,3.875,32.8235294117647,32.8235294117647
23,15,6,9.266666666666667,5.640287769784172,52.266666666666666,52.266666666666666
28,17,27,8.117647058823529,3.6449275362318843,29.58823529411765,29.58823529411765
24,12,6,11.416666666666666,5.5036496350364965,62.833333333333336,62.833333333333336
23,16,0,8.375,3.6641791044776117,30.6875,30.6875
25,9,24,14.777777777777779,4.2556390977443606,62.888888888888886,62.888888888888886
29,16,5,8.3125,4.330827067669173,36.0,36.0
24,12,5,11.083333333333334,5.7669172932330826,63.916666666666664,63.916666666666664
23,12,17,11.083333333333334,4.556390977443609,50.5,50.5
24,15,20,8.666666666666666,5.530769230769231,47.93333333333333,47.93333333333333
25,17,10,7.176470588235294,6.254098360655738,44.88235294117647,44.88235294117647
22,10,25,11.9,4.34453781512605,51.7,51.7
31,14,5,8.5,4.2100840336134455,35.785714285714285,35.785714285714285
25,10,1,11.9,6.294117647058823,74.9,74.9
25,12,26,9.666666666666666,5.103448275862069,49.333333333333336,49.333333333333336
27,11,1,9.818181818181818,3.8055555555555554,37.36363636363637,37.36363636363637
23,17,21,6.0588235294117645,4.203883495145631,25.470588235294116,25.470588235294116
24,16,16,6.3125,4.237623762376238,26.75,26.75
25,17,22,5.882352941176471,5.34,31.41176470588235,31.41176470588235
25,7,0,14.142857142857142,4.4646464646464645,63.142857142857146,63.142857142857146
24,13,10,7.384615384615385,3.59375,26.53846153846154,26.53846153846154
24,14,26,6.285714285714286,4.806818181818182,30.214285714285715,30.214285714285715
27,14,30,6.285714285714286,2.8295454545454546,17.785714285714285,17.785714285714285
27,10,19,5.0,2.6,13.0,13.0
27,4,16,9.5,3.1315789473684212,29.75,29.75
26,16,6,5.4375,4.287356321839081,23.3125,23.3125
27,7,6,12.285714285714286,4.72093023255814,58.0,58.0
28,11,4,7.636363636363637,4.238095238095238,32.36363636363637,32.36363636363637
26,9,27,8.777777777777779,3.721518987341772,32.666666666666664,32.666666666666664
26,8,22,9.75,4.948717948717949,48.25,48.25
22,17,20,4.294117647058823,4.575342465753424,19.647058823529413,19.647058823529413
22,12,21,6.0,5.833333333333333,35.0,35.0
31,12,20,6.0,3.513888888888889,21.083333333333332,21.083333333333332
28,5,16,14.2,4.647887323943662,66.0,66.0
31,12,30,5.833333333333333,5.3428571428571425,31.166666666666668,31.166666666666668
22,16,6,4.25,4.279411764705882,18.1875,18.1875
25,14,5,4.857142857142857,5.352941176470588,26.0,26.0
22,17,1,4.0,3.911764705882353,15.647058823529411,15.647058823529411
30,13,19,5.153846153846154,3.4029850746268657,17.53846153846154,17.53846153846154
26,17,25,3.8823529411764706,5.7727272727272725,22.41176470588235,22.41176470588235
27,12,29,5.25,4.031746031746032,21.166666666666668,21.166666666666668
23,17,5,3.7058823529411766,4.7936507936507935,17.764705882352942,17.764705882352942
24,11,21,5.636363636363637,4.806451612903226,27.09090909090909,27.09090909090909
24,16,4,3.8125,3.901639344262295,14.875,14.875
28,16,1,3.75,5.216666666666667,19.5625,19.5625
25,16,27,3.6875,6.186440677966102,22.8125,22.8125
29,17,13,3.3529411764705883,3.7719298245614037,12.647058823529411,12.647058823529411
26,8,24,7.0,6.25,43.75,43.75
25,17,13,3.2941176470588234,4.928571428571429,16.235294117647058,16.235294117647058
25,15,30,3.7333333333333334,3.017857142857143,11.266666666666667,11.266666666666667
25,8,0,2.625,3.6666666666666665,9.625,9.625
25,7,19,5.0,2.6285714285714286,13.142857142857142,13.142857142857142
27,10,29,5.5,3.8545454545454545,21.2,21.2
26,16,31,3.4375,4.472727272727273,15.375,15.375
25,5,5,11.0,4.181818181818182,46.0,46.0
33,17,24,3.235294117647059,4.909090909090909,15.882352941176471,15.882352941176471
23,12,16,4.5,2.759259259259259,12.416666666666666,12.416666666666666
27,4,1,13.5,4.296296296296297,58.0,58.0
24,11,30,4.909090909090909,2.6296296296296298,12.909090909090908,12.909090909090908
27,11,25,4.636363636363637,5.019607843137255,23.272727272727273,23.272727272727273
28,17,30,3.0,3.2549019607843137,9.764705882352942,9.764705882352942
28,6,0,1.1666666666666667,4.285714285714286,5.0,5.0
28,11,0,4.0,3.090909090909091,12.363636363636363,12.363636363636363
24,12,0,4.0,4.625,18.5,18.5
28,11,1,4.363636363636363,4.416666666666667,19.272727272727273,19.272727272727273
28,16,20,3.0,3.0416666666666665,9.125,9.125
23,7,5,6.714285714285714,6.25531914893617,42.0,42.0
32,8,0,5.875,4.8936170212765955,28.75,28.75
31,17,17,2.588235294117647,5.136363636363637,13.294117647058824,13.294117647058824
23,17,17,2.588235294117647,2.9318181818181817,7.588235294117647,7.588235294117647
27,17,20,2.5294117647058822,3.186046511627907,8.058823529411764,8.058823529411764
33,14,1,3.0714285714285716,4.255813953488372,13.071428571428571,13.071428571428571
23,13,16,3.230769230769231,3.0476190476190474,9.846153846153847,9.846153846153847
26,14,24,2.9285714285714284,3.8048780487804876,11.142857142857142,11.142857142857142
22,9,27,4.555555555555555,4.073170731707317,18.555555555555557,18.555555555555557
25,16,31,2.5,2.95,7.375,7.375
30,17,29,2.3529411764705883,2.7,6.352941176470588,6.352941176470588
36,17,27,2.3529411764705883,2.05,4.823529411764706,4.823529411764706
29,12,21,3.3333333333333335,4.1,13.666666666666666,13.666666666666666
29,8,30,4.875,2.58974358974359,12.625,12.625
29,5,5,6.2,2.6774193548387095,16.6,16.6
29,3,16,2.6666666666666665,2.25,6.0,6.0
30,15,27,2.533333333333333,1.3421052631578947,3.4,3.4
21,6,27,6.333333333333333,4.421052631578948,28.0,28.0
36,4,30,9.5,2.5789473684210527,24.5,24.5
36,3,24,9.0,3.037037037037037,27.333333333333332,27.333333333333332
36,1,1,11.0,1.4545454545454546,16.0,16.0
26,14,22,2.642857142857143,3.6216216216216215,9.571428571428571,9.571428571428571
22,12,5,3.0,2.4166666666666665,7.25,7.25
23,17,5,2.1176470588235294,2.7222222222222223,5.764705882352941,5.764705882352941
24,12,16,3.0,5.0,15.0,15.0
25,13,5,2.6923076923076925,5.285714285714286,14.23076923076923,14.23076923076923
22,9,26,3.7777777777777777,3.4705882352941178,13.11111111111111,13.11111111111111
28,7,16,4.714285714285714,3.787878787878788,17.857142857142858,17.857142857142858
27,17,20,1.9411764705882353,4.242424242424242,8.235294117647058,8.235294117647058
23,17,1,1.9411764705882353,4.181818181818182,8.117647058823529,8.117647058823529
24,10,5,3.3,3.090909090909091,10.2,10.2
38,16,25,2.0625,3.0606060606060606,6.3125,6.3125
33,17,24,1.8823529411764706,1.34375,2.5294117647058822,2.5294117647058822
27,7,30,4.571428571428571,5.1875,23.714285714285715,23.714285714285715
29,14,12,2.142857142857143,3.533333333333333,7.571428571428571,7.571428571428571
22,13,4,2.230769230769231,6.379310344827586,14.23076923076923,14.23076923076923
44,17,16,1.6470588235294117,2.892857142857143,4.764705882352941,4.764705882352941
27,6,27,4.666666666666667,3.7142857142857144,17.333333333333332,17.333333333333332
25,6,13,4.666666666666667,3.607142857142857,16.833333333333332,16.833333333333332
26,9,10,2.888888888888889,4.8076923076923075,13.88888888888889,13.88888888888889
25,4,4,6.5,3.8846153846153846,25.25,25.25
28,17,21,1.411764705882353,4.125,5.823529411764706,5.823529411764706
23,9,25,2.5555555555555554,3.869565217391304,9.88888888888889,9.88888888888889
35,8,26,2.75,1.6818181818181819,4.625,4.625
23,14,1,1.5,8.428571428571429,12.642857142857142,12.642857142857142
25,8,27,2.625,5.0,13.125,13.125
39,16,5,1.25,0.25,0.3125,0.3125
29,11,16,1.7272727272727273,3.6842105263157894,6.363636363636363,6.363636363636363
23,5,17,3.8,1.9473684210526316,7.4,7.4
32,6,19,3.1666666666666665,7.947368421052632,25.166666666666668,25.166666666666668
27,17,5,1.0588235294117647,6.555555555555555,6.9411764705882355,6.9411764705882355
23,13,19,1.3846153846153846,2.4444444444444446,3.3846153846153846,3.3846153846153846
21,14,26,1.2857142857142858,4.222222222222222,5.428571428571429,5.428571428571429
24,14,31,1.2142857142857142,4.529411764705882,5.5,5.5
27,14,5,1.2142857142857142,5.117647058823529,6.214285714285714,6.214285714285714
27,5,1,3.4,4.647058823529412,15.8,15.8
34,8,21,2.0,4.75,9.5,9.5
25,11,27,1.4545454545454546,4.25,6.181818181818182,6.181818181818182
25,2,20,7.5,5.333333333333333,40.0,40.0
21,7,5,2.142857142857143,4.933333333333334,10.571428571428571,10.571428571428571
28,14,30,1.0714285714285714,2.933333333333333,3.142857142857143,3.142857142857143
24,5,31,3.0,3.4,10.2,10.2
23,15,5,0.9333333333333333,6.857142857142857,6.4,6.4
23,1,6,13.0,3.923076923076923,51.0,51.0
22,9,13,1.4444444444444444,2.3846153846153846,3.4444444444444446,3.4444444444444446
28,10,29,1.3,6.6923076923076925,8.7,8.7
23,11,0,1.1818181818181819,4.6923076923076925,5.545454545454546,5.545454545454546
27,6,10,2.1666666666666665,1.8461538461538463,4.0,4.0
26,17,5,0.7058823529411765,3.0,2.1176470588235294,2.1176470588235294
26,17,17,0.7058823529411765,10.416666666666666,7.352941176470588,7.352941176470588
33,7,22,1.7142857142857142,1.8333333333333333,3.142857142857143,3.142857142857143
23,6,25,2.0,2.25,4.5,4.5
29,13,25,0.9230769230769231,5.166666666666667,4.769230769230769,4.769230769230769
36,5,17,2.2,-0.7272727272727273,-1.6,-1.6
23,16,20,0.6875,3.727272727272727,2.5625,2.5625
28,17,1,0.5882352941176471,8.9,5.235294117647059,5.235294117647059
23,8,25,1.25,2.4,3.0,3.0
25,6,12,1.6666666666666667,5.3,8.833333333333334,8.833333333333334
22,17,6,0.5882352941176471,3.2,1.8823529411764706,1.8823529411764706
29,3,17,3.3333333333333335,3.8,12.666666666666666,12.666666666666666
32,6,16,1.5,-0.7777777777777778,-1.1666666666666667,-1.1666666666666667
27,17,25,0.5294117647058824,10.666666666666666,5.647058823529412,5.647058823529412
22,16,20,0.5625,8.444444444444445,4.75,4.75
26,15,10,0.6,5.222222222222222,3.1333333333333333,3.1333333333333333
25,4,6,2.25,2.3333333333333335,5.25,5.25
28,10,29,0.9,4.444444444444445,4.0,4.0
28,5,20,1.8,-0.8888888888888888,-1.6,-1.6
30,6,30,1.5,2.2222222222222223,3.3333333333333335,3.3333333333333335
31,4,1,2.25,4.666666666666667,10.5,10.5
26,16,17,0.5625,4.444444444444445,2.5,2.5
29,17,27,0.5294117647058824,3.4444444444444446,1.8235294117647058,1.8235294117647058
24,13,26,0.6923076923076923,3.6666666666666665,2.5384615384615383,2.5384615384615383
35,4,30,2.25,3.111111111111111,7.0,7.0
35,3,4,1.3333333333333333,4.5,6.0,6.0
35,1,5,5.0,2.0,10.0,10.0
30,12,16,0.6666666666666666,7.25,4.833333333333333,4.833333333333333
29,16,25,0.5,3.25,1.625,1.625
23,3,21,2.6666666666666665,8.125,21.666666666666668,21.666666666666668
23,17,25,0.47058823529411764,5.75,2.7058823529411766,2.7058823529411766
36,4,25,2.0,0.0,0.0,0.0
30,17,27,0.47058823529411764,2.75,1.2941176470588236,1.2941176470588236
24,17,0,0.47058823529411764,6.0,2.823529411764706,2.823529411764706
23,4,4,2.0,3.875,7.75,7.75
29,9,24,0.8888888888888888,5.75,5.111111111111111,5.111111111111111
26,10,20,0.7,15.857142857142858,11.1,11.1
29,6,31,1.1666666666666667,-0.14285714285714285,-0.16666666666666666,-0.16666666666666666
26,16,4,0.4375,5.714285714285714,2.5,2.5
21,17,31,0.4117647058823529,3.0,1.2352941176470589,1.2352941176470589
24,16,5,0.4375,7.142857142857143,3.125,3.125
23,16,22,0.4375,3.4285714285714284,1.5,1.5
32,6,21,1.1666666666666667,4.714285714285714,5.5,5.5
24,16,5,0.4375,4.857142857142857,2.125,2.125
28,17,0,0.4117647058823529,4.857142857142857,2.0,2.0
22,17,5,0.4117647058823529,8.714285714285714,3.588235294117647,3.588235294117647
26,5,0,1.4,1.8571428571428572,2.6,2.6
22,17,0,0.35294117647058826,2.3333333333333335,0.8235294117647058,0.8235294117647058
29,12,22,0.5,6.666666666666667,3.3333333333333335,3.3333333333333335
24,17,21,0.35294117647058826,5.333333333333333,1.8823529411764706,1.8823529411764706
24,3,19,2.0,2.1666666666666665,4.333333333333333,4.333333333333333
21,14,22,0.42857142857142855,6.5,2.7857142857142856,2.7857142857142856
26,5,24,1.2,-1.0,-1.2,-1.2
23,17,27,0.29411764705882354,3.4,1.0,1.0
22,1,24,5.0,0.6,3.0,3.0
27,9,30,0.5555555555555556,4.2,2.3333333333333335,2.3333333333333335
29,11,21,0.45454545454545453,6.6,3.0,3.0
24,13,30,0.38461538461538464,8.2,3.1538461538461537,3.1538461538461537
25,10,24,0.5,2.2,1.1,1.1
25,16,5,0.3125,10.6,3.3125,3.3125
21,11,4,0.45454545454545453,10.8,4.909090909090909,4.909090909090909
24,17,13,0.29411764705882354,8.8,2.588235294117647,2.588235294117647
26,2,5,2.5,10.6,26.5,26.5
25,3,19,1.6666666666666667,1.8,3.0,3.0
27,3,1,1.6666666666666667,5.0,8.333333333333334,8.333333333333334
23,17,1,0.29411764705882354,6.4,1.8823529411764706,1.8823529411764706
26,4,4,1.25,-0.2,-0.25,-0.25
24,7,11,0.7142857142857143,2.2,1.5714285714285714,1.5714285714285714
24,3,24,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333
24,3,24,0.6666666666666666,2.5,1.6666666666666667,1.6666666666666667
24,1,20,1.0,2.0,2.0,2.0
32,3,16,1.3333333333333333,0.0,0.0,0.0
30,16,25,0.25,2.5,0.625,0.625
26,8,12,0.5,8.75,4.375,4.375
24,10,1,0.4,14.75,5.9,5.9
32,1,21,4.0,2.0,8.0,8.0
25,14,16,0.2857142857142857,5.25,1.5,1.5
24,3,20,1.3333333333333333,7.25,9.666666666666666,9.666666666666666
28,17,24,0.23529411764705882,4.5,1.0588235294117647,1.0588235294117647
27,16,5,0.25,7.0,1.75,1.75
25,5,1,0.8,2.75,2.2,2.2
27,14,30,0.2857142857142857,4.0,1.1428571428571428,1.1428571428571428
29,14,16,0.2857142857142857,4.25,1.2142857142857142,1.2142857142857142
28,15,17,0.2,3.6666666666666665,0.7333333333333333,0.7333333333333333
31,13,20,0.23076923076923078,7.0,1.6153846153846154,1.6153846153846154
25,11,24,0.2727272727272727,2.0,0.5454545454545454,0.5454545454545454
23,1,30,3.0,2.0,6.0,6.0
25,14,5,0.21428571428571427,7.666666666666667,1.6428571428571428,1.6428571428571428
28,17,0,0.17647058823529413,12.0,2.1176470588235294,2.1176470588235294
24,12,12,0.25,2.3333333333333335,0.5833333333333334,0.5833333333333334
24,17,13,0.17647058823529413,10.666666666666666,1.8823529411764706,1.8823529411764706
23,3,13,1.0,3.0,3.0,3.0
27,15,1,0.2,6.666666666666667,1.3333333333333333,1.3333333333333333
24,9,27,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666
24,16,10,0.1875,1.0,0.1875,0.1875
28,14,27,0.21428571428571427,6.666666666666667,1.4285714285714286,1.4285714285714286
26,15,25,0.2,10.666666666666666,2.1333333333333333,2.1333333333333333
23,2,5,1.5,1.0,1.5,1.5
24,10,5,0.3,2.6666666666666665,0.8,0.8
24,7,30,0.42857142857142855,1.6666666666666667,0.7142857142857143,0.7142857142857143
26,17,29,0.17647058823529413,1.0,0.17647058823529413,0.17647058823529413
33,10,5,0.3,6.333333333333333,1.9,1.9
22,7,29,0.42857142857142855,5.333333333333333,2.2857142857142856,2.2857142857142856
25,5,5,0.6,3.0,1.8,1.8
25,13,25,0.23076923076923078,4.666666666666667,1.0769230769230769,1.0769230769230769
27,4,22,0.75,1.6666666666666667,1.25,1.25
26,2,26,1.5,2.0,3.0,3.0
22,10,21,0.3,2.0,0.6,0.6
21,16,0,0.1875,3.6666666666666665,0.6875,0.6875
27,12,30,0.25,1.3333333333333333,0.3333333333333333,0.3333333333333333
27,1,5,2.0,2.5,5.0,5.0
27,11,27,0.09090909090909091,-1.0,-0.09090909090909091,-0.09090909090909091
25,2,1,1.0,5.5,5.5,5.5
26,4,24,0.5,7.5,3.75,3.75
29,6,22,0.3333333333333333,7.0,2.3333333333333335,2.3333333333333335
26,1,25,2.0,-0.5,-1.0,-1.0
27,16,31,0.125,11.0,1.375,1.375
27,5,5,0.4,6.5,2.6,2.6
24,13,24,0.15384615384615385,5.0,0.7692307692307693,0.7692307692307693
28,16,19,0.125,10.5,1.3125,1.3125
35,1,5,2.0,-1.0,-2.0,-2.0
23,1,24,2.0,3.5,7.0,7.0
36,2,4,1.0,1.5,1.5,1.5
23,10,24,0.2,2.5,0.5,0.5
31,14,21,0.14285714285714285,-0.5,-0.07142857142857142,-0.07142857142857142
25,9,29,0.2222222222222222,0.5,0.1111111111111111,0.1111111111111111
28,13,22,0.15384615384615385,0.0,0.0,0.0
25,17,24,0.11764705882352941,10.0,1.1764705882352942,1.1764705882352942
22,10,12,0.2,1.5,0.3,0.3
27,7,24,0.2857142857142857,-1.0,-0.2857142857142857,-0.2857142857142857
26,17,29,0.11764705882352941,1.5,0.17647058823529413,0.17647058823529413
32,16,25,0.125,1.5,0.1875,0.1875
25,4,22,0.5,6.5,3.25,3.25
27,16,29,0.125,3.0,0.375,0.375
29,16,1,0.125,4.5,0.5625,0.5625
29,1,0,2.0,7.0,14.0,14.0
25,16,5,0.125,7.5,0.9375,0.9375
24,9,16,0.2222222222222222,21.5,4.777777777777778,4.777777777777778
29,1,27,2.0,10.0,20.0,20.0
27,16,13,0.125,10.5,1.3125,1.3125
24,2,27,1.0,6.0,6.0,6.0
27,1,29,2.0,1.0,2.0,2.0
27,13,5,0.15384615384615385,2.0,0.3076923076923077,0.3076923076923077
34,14,10,0.14285714285714285,15.5,2.2142857142857144,2.2142857142857144
26,17,16,0.11764705882352941,1.5,0.17647058823529413,0.17647058823529413
23,16,16,0.125,1.5,0.1875,0.1875
25,15,5,0.13333333333333333,6.5,0.8666666666666667,0.8666666666666667
26,1,10,2.0,-1.5,-3.0,-3.0
26,16,20,0.125,5.5,0.6875,0.6875
26,3,24,0.6666666666666666,-0.5,-0.3333333333333333,-0.3333333333333333
29,13,19,0.07692307692307693,3.0,0.23076923076923078,0.23076923076923078
25,3,21,0.3333333333333333,-3.0,-1.0,-1.0
28,2,20,0.5,2.0,1.0,1.0
26,1,5,1.0,6.0,6.0,6.0
28,6,21,0.16666666666666666,6.0,1.0,1.0
25,4,0,0.25,4.0,1.0,1.0
22,13,21,0.07692307692307693,4.0,0.3076923076923077,0.3076923076923077
33,7,16,0.14285714285714285,6.0,0.8571428571428571,0.8571428571428571
22,15,1,0.06666666666666667,-4.0,-0.26666666666666666,-0.26666666666666666
24,16,5,0.0625,5.0,0.3125,0.3125
25,15,0,0.06666666666666667,14.0,0.9333333333333333,0.9333333333333333
31,12,25,0.08333333333333333,1.0,0.08333333333333333,0.08333333333333333
29,16,19,0.0625,3.0,0.1875,0.1875
26,8,21,0.125,3.0,0.375,0.375
25,4,20,0.25,3.0,0.75,0.75
22,9,16,0.1111111111111111,11.0,1.2222222222222223,1.2222222222222223
28,3,19,0.3333333333333333,0.0,0.0,0.0
23,5,26,0.2,24.0,4.8,4.8
28,8,5,0.125,1.0,0.125,0.125
23,16,29,0.0625,0.0,0.0,0.0
27,15,21,0.06666666666666667,-3.0,-0.2,-0.2
31,11,26,0.09090909090909091,4.0,0.36363636363636365,0.36363636363636365
28,16,16,0.0625,10.0,0.625,0.625
28,17,16,0.058823529411764705,0.0,0.0,0.0
23,3,5,0.3333333333333333,3.0,1.0,1.0
39,1,1,1.0,2.0,2.0,2.0
24,12,22,0.08333333333333333,0.0,0.0,0.0
28,5,16,0.2,14.0,2.8,2.8
31,17,24,0.058823529411764705,0.0,0.0,0.0
35,9,29,0.1111111111111111,4.0,0.4444444444444444,0.4444444444444444
22,17,21,0.058823529411764705,0.0,0.0,0.0
26,6,16,0.16666666666666666,4.0,0.6666666666666666,0.6666666666666666
39,16,26,0.0625,0.0,0.0,0.0
24,10,4,0.1,4.0,0.4,0.4
22,1,5,1.0,-1.0,-1.0,-1.0
26,17,1,0.058823529411764705,12.0,0.7058823529411765,0.7058823529411765
24,17,1,0.058823529411764705,6.0,0.35294117647058826,0.35294117647058826
25,17,17,0.058823529411764705,9.0,0.5294117647058824,0.5294117647058824
22,13,1,0.07692307692307693,1.0,0.07692307692307693,0.07692307692307693
26,17,5,0.058823529411764705,28.0,1.6470588235294117,1.6470588235294117
25,17,31,0.058823529411764705,3.0,0.17647058823529413,0.17647058823529413
26,9,21,0.1111111111111111,4.0,0.4444444444444444,0.4444444444444444
25,16,22,0.0625,1.0,0.0625,0.0625
25,16,17,0.0625,9.0,0.5625,0.5625
24,17,0,0.058823529411764705,10.0,0.5882352941176471,0.5882352941176471
25,2,30,0.5,-3.0,-1.5,-1.5
29,17,16,0.058823529411764705,1.0,0.058823529411764705,0.058823529411764705
22,17,5,0.058823529411764705,6.0,0.35294117647058826,0.35294117647058826
28,6,16,0.16666666666666666,-3.0,-0.5,-0.5
25,1,29,1.0,9.0,9.0,9.0
22,16,25,0.0625,11.0,0.6875,0.6875
27,16,24,0.0625,9.0,0.5625,0.5625
26,10,21,0.1,16.0,1.6,1.6
28,7,21,0.14285714285714285,-9.0,-1.2857142857142858,-1.2857142857142858
25,14,1,0.07142857142857142,7.0,0.5,0.5
24,13,21,0.07692307692307693,-13.0,-1.0,-1.0
26,1,20,1.0,4.0,4.0,4.0
24,12,4,0.08333333333333333,-1.0,-0.08333333333333333,-0.08333333333333333
23,6,0,0.16666666666666666,-3.0,-0.5,-0.5
25,17,19,0.058823529411764705,7.0,0.4117647058823529,0.4117647058823529
29,13,30,0.07692307692307693,1.0,0.07692307692307693,0.07692307692307693
31,13,0,0.07692307692307693,2.0,0.15384615384615385,0.15384615384615385
23,17,6,0.058823529411764705,3.0,0.17647058823529413,0.17647058823529413
29,17,5,0.058823529411764705,1.0,0.058823529411764705,0.058823529411764705
24,8,16,0.125,7.0,0.875,0.875
25,15,20,0.06666666666666667,4.0,0.26666666666666666,0.26666666666666666
24,17,27,0.058823529411764705,2.0,0.11764705882352941,0.11764705882352941
26,16,24,23.625,5.362433862433862,126.6875,126.6875
25,14,0,22.285714285714285,4.990384615384615,111.21428571428571,111.21428571428571
22,15,29,18.2,3.901098901098901,71.0,71.0
23,15,21,16.466666666666665,4.331983805668016,71.33333333333333,71.33333333333333
25,15,20,16.266666666666666,4.012295081967213,65.26666666666667,65.26666666666667
22,14,20,17.142857142857142,4.458333333333333,76.42857142857143,76.42857142857143
26,15,26,15.933333333333334,3.99581589958159,63.666666666666664,63.666666666666664
21,15,13,15.466666666666667,5.038793103448276,77.93333333333334,77.93333333333334
27,15,12,14.333333333333334,4.586046511627907,65.73333333333333,65.73333333333333
26,14,25,14.357142857142858,5.492537313432836,78.85714285714286,78.85714285714286
25,16,22,12.375,4.247474747474747,52.5625,52.5625
26,15,27,13.0,3.476923076923077,45.2,45.2
23,14,16,13.714285714285714,5.09375,69.85714285714286,69.85714285714286
25,12,22,15.833333333333334,5.61578947368421,88.91666666666667,88.91666666666667
37,15,4,12.466666666666667,3.4919786096256686,43.53333333333333,43.53333333333333
25,15,30,12.466666666666667,4.983957219251337,62.13333333333333,62.13333333333333
21,13,25,13.923076923076923,4.43646408839779,61.76923076923077,61.76923076923077
22,14,1,12.142857142857142,4.676470588235294,56.785714285714285,56.785714285714285
25,13,5,13.0,4.266272189349112,55.46153846153846,55.46153846153846
27,15,0,11.0,3.890909090909091,42.8,42.8
23,12,6,13.666666666666666,5.286585365853658,72.25,72.25
23,15,5,10.6,6.320754716981132,67.0,67.0
35,16,5,9.75,3.871794871794872,37.75,37.75
23,16,10,9.75,4.403846153846154,42.9375,42.9375
26,15,21,9.8,4.639455782312925,45.46666666666667,45.46666666666667
29,12,19,12.25,4.700680272108843,57.583333333333336,57.583333333333336
30,15,30,9.733333333333333,4.493150684931507,43.733333333333334,43.733333333333334
21,13,24,11.153846153846153,4.310344827586207,48.07692307692308,48.07692307692308
25,16,5,9.0,5.020833333333333,45.1875,45.1875
23,10,16,14.2,4.112676056338028,58.4,58.4
26,12,1,11.75,4.829787234042553,56.75,56.75
23,15,24,9.2,4.521739130434782,41.6,41.6
23,10,17,13.7,5.043795620437956,69.1,69.1
31,15,17,9.133333333333333,4.321167883211679,39.46666666666667,39.46666666666667
22,15,5,8.933333333333334,6.007462686567164,53.666666666666664,53.666666666666664
23,16,26,8.3125,6.157894736842105,51.1875,51.1875
25,12,27,10.5,4.761904761904762,50.0,50.0
