player_id,player_name,season,week,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,fantasy_points_ppr,fantasy_points
00-0034370,D.Hamilton,2020,6,NE,0,2,0.0,0,0.0,0.0,35.0,0.0,0.0,-3.6292488627947375,0,0.0,0.0
00-0034370,D.Hamilton,2020,7,KC,2,3,26.0,0,0.0,0.0,15.0,22.0,2.0,1.2944345995783806,0,4.6,2.6
00-0034370,D.Hamilton,2020,8,LAC,4,5,82.0,1,0.0,0.0,56.0,44.0,3.0,7.404703232314205,0,18.200000000000003,14.200000000000001
00-0034370,D.Hamilton,2020,9,ATL,2,2,12.0,0,0.0,0.0,7.0,5.0,1.0,-0.043762140499893576,0,3.2,1.2000000000000002
00-0034370,D.Hamilton,2020,10,LV,4,6,33.0,1,1.0,1.0,57.0,1.0,2.0,-0.796126197273876,0,11.3,7.300000000000001
00-0034370,D.Hamilton,2020,12,NO,0,1,0.0,0,0.0,0.0,28.0,0.0,0.0,-1.5678273356170394,0,0.0,0.0
00-0034370,D.Hamilton,2020,14,CAR,1,1,13.0,0,0.0,0.0,14.0,-1.0,1.0,0.9229525236878544,0,2.3,1.3
00-0034370,D.Hamilton,2020,16,LAC,5,9,77.0,0,0.0,0.0,144.0,12.0,4.0,-2.3373023141603033,0,12.7,7.7
00-0034370,D.Hamilton,2020,17,LV,2,6,18.0,0,0.0,0.0,88.0,8.0,1.0,-1.855579676010548,0,3.8,1.8
00-0034386,J.Watson,2020,1,NO,1,2,6.0,0,0.0,0.0,9.0,1.0,0.0,-7.608784879557788,0,1.6,0.6000000000000001
00-0034386,J.Watson,2020,2,CAR,2,3,48.0,0,0.0,0.0,49.0,5.0,2.0,2.358496800472494,0,6.800000000000001,4.800000000000001
00-0034386,J.Watson,2020,4,LAC,4,6,40.0,0,0.0,0.0,48.0,13.0,3.0,-7.6484110209858045,0,8.0,4.0
00-0034395,D.Fountain,2020,3,NYJ,2,2,23.0,0,0.0,0.0,23.0,0.0,2.0,1.4340859465301037,0,4.300000000000001,2.3000000000000003
00-0034395,D.Fountain,2020,4,CHI,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.849421615479514,0,0.0,0.0
00-0034407,R.McCloud,2020,5,PHI,3,3,12.0,0,0.0,0.0,-5.0,17.0,0.0,-0.3925828737556003,0,10.5,7.5
00-0034407,R.McCloud,2020,6,CLE,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.2231816090643406,0,0.0,0.0
00-0034407,R.McCloud,2020,7,TEN,2,2,12.0,0,0.0,0.0,-6.0,18.0,1.0,0.2936682621948421,0,3.2,1.2000000000000002
00-0034407,R.McCloud,2020,8,BAL,1,1,6.0,0,0.0,0.0,-1.0,7.0,1.0,1.6867247633635998,0,1.6,0.6000000000000001
00-0034407,R.McCloud,2020,9,DAL,2,2,16.0,0,0.0,0.0,2.0,14.0,0.0,1.187962248455733,0,3.6,1.6
00-0034407,R.McCloud,2020,10,CIN,2,2,4.0,0,0.0,0.0,-7.0,11.0,0.0,0.6049660857534036,0,2.3,0.30000000000000004
00-0034407,R.McCloud,2020,11,JAX,4,4,20.0,0,0.0,0.0,-3.0,23.0,1.0,1.1526134335435927,0,6.300000000000001,2.3000000000000003
00-0034407,R.McCloud,2020,12,BAL,1,1,8.0,0,0.0,0.0,-1.0,9.0,0.0,0.5780201127636246,0,1.8,0.8
00-0034407,R.McCloud,2020,13,WAS,2,3,4.0,0,0.0,0.0,-2.0,1.0,0.0,-1.3035159492865205,0,2.4,0.4
00-0034407,R.McCloud,2020,15,CIN,1,1,-2.0,0,0.0,0.0,-3.0,1.0,0.0,-1.132555854972452,0,0.8,-0.2
00-0034407,R.McCloud,2020,17,CLE,2,2,-3.0,0,0.0,0.0,-7.0,4.0,0.0,-1.3617690605460666,0,1.7,-0.30000000000000004
00-0034411,R.Gage,2020,1,SEA,9,12,114.0,0,0.0,0.0,89.0,46.0,7.0,8.140015331446193,0,20.4,11.4
00-0034411,R.Gage,2020,2,DAL,6,9,46.0,1,0.0,0.0,56.0,17.0,5.0,2.4652587195660134,0,16.6,10.600000000000001
00-0034411,R.Gage,2020,3,CHI,2,3,26.0,0,0.0,0.0,24.0,8.0,2.0,0.504631488583982,0,4.6,2.6
00-0034411,R.Gage,2020,4,GB,2,3,22.0,0,0.0,0.0,25.0,2.0,1.0,0.5142077580158042,0,4.0,2.0
00-0034411,R.Gage,2020,5,CAR,2,5,16.0,0,0.0,0.0,41.0,3.0,2.0,-6.171526468649972,0,3.6,1.6
00-0034411,R.Gage,2020,6,MIN,4,4,65.0,0,0.0,0.0,53.0,12.0,3.0,5.728687146154698,0,10.5,6.5
00-0034411,R.Gage,2020,7,DET,6,7,54.0,0,0.0,0.0,46.0,9.0,3.0,1.3142234255792573,0,11.4,5.4
00-0034411,R.Gage,2020,8,CAR,2,3,25.0,0,0.0,0.0,1.0,23.0,1.0,-0.8460419263990082,0,4.5,2.5
00-0034411,R.Gage,2020,9,DEN,2,6,11.0,0,0.0,0.0,74.0,4.0,1.0,-2.262179088720586,0,3.1,1.1
00-0034411,R.Gage,2020,11,NO,7,12,58.0,0,0.0,0.0,102.0,22.0,3.0,0.06785240588942543,0,12.8,5.800000000000001
00-0034411,R.Gage,2020,12,LV,3,5,34.0,0,0.0,0.0,40.0,20.0,2.0,0.17814585473388433,0,6.4,3.4000000000000004
00-0034411,R.Gage,2020,13,NO,4,8,51.0,1,0.0,0.0,72.0,4.0,3.0,0.2748680733491997,0,15.100000000000001,11.100000000000001
00-0034411,R.Gage,2020,14,LAC,5,7,82.0,0,0.0,0.0,89.0,45.0,3.0,4.0740502319531515,0,18.76,13.760000000000002
00-0034411,R.Gage,2020,15,TB,5,10,68.0,1,0.0,0.0,134.0,19.0,5.0,4.270700832609442,0,17.8,12.8
00-0034411,R.Gage,2020,16,KC,4,5,23.0,0,0.0,0.0,12.0,16.0,3.0,1.8935096566565335,0,6.300000000000001,2.3000000000000003
00-0034411,R.Gage,2020,17,TB,9,10,91.0,1,0.0,0.0,69.0,31.0,6.0,11.282438684313092,0,25.200000000000003,16.200000000000003
00-0034418,C.Wilson,2020,3,SEA,5,7,107.0,2,0.0,0.0,67.0,70.0,4.0,9.230413062497973,0,27.700000000000003,22.700000000000003
00-0034418,C.Wilson,2020,4,CLE,3,6,34.0,0,0.0,0.0,75.0,6.0,3.0,1.0594101155002136,0,6.4,3.4000000000000004
00-0034418,C.Wilson,2020,5,NYG,4,4,22.0,0,0.0,0.0,-5.0,27.0,2.0,1.9440344934992027,0,10.64,6.640000000000001
00-0034418,C.Wilson,2020,6,ARI,2,3,10.0,0,0.0,0.0,30.0,8.0,1.0,0.2595053924014792,0,3.0,1.0
00-0034418,C.Wilson,2020,8,PHI,0,2,0.0,0,0.0,0.0,54.0,0.0,0.0,-1.173143552034162,0,-1.1,-1.1
00-0034418,C.Wilson,2020,9,PIT,1,3,6.0,0,0.0,0.0,11.0,0.0,0.0,-3.8893935692613013,0,1.6,0.6000000000000001
00-0034418,C.Wilson,2020,11,MIN,1,2,7.0,0,0.0,0.0,10.0,1.0,0.0,-2.9430965034407564,0,1.7000000000000002,0.7000000000000001
00-0034418,C.Wilson,2020,12,WAS,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,-0.1,-0.1
00-0034418,C.Wilson,2020,15,SF,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,0.48,0.48
00-0034418,C.Wilson,2020,17,NYG,1,1,3.0,0,0.0,0.0,2.0,1.0,0.0,-0.36152939789462835,0,1.3,0.30000000000000004
00-0034419,B.Berrios,2020,2,SF,6,8,59.0,1,0.0,0.0,46.0,28.0,3.0,1.1431698860833421,0,17.9,11.9
00-0034419,B.Berrios,2020,3,IND,4,4,64.0,1,0.0,0.0,43.0,21.0,3.0,7.250569660740439,0,16.4,12.4
00-0034419,B.Berrios,2020,4,DEN,0,3,0.0,0,0.0,0.0,25.0,0.0,0.0,-1.8999206093139946,0,0.0,0.0
00-0034419,B.Berrios,2020,5,ARI,0,2,0.0,0,0.0,0.0,57.0,0.0,0.0,-2.884149125253316,0,1.3,1.3
00-0034419,B.Berrios,2020,6,MIA,1,3,18.0,0,0.0,0.0,42.0,11.0,1.0,-0.7013217336498201,0,2.8,1.8
00-0034419,B.Berrios,2020,7,BUF,4,7,35.0,0,0.0,0.0,42.0,8.0,1.0,-3.8635556216468103,0,7.5,3.5
00-0034419,B.Berrios,2020,8,KC,8,11,34.0,0,0.0,0.0,39.0,25.0,3.0,-1.7438529734215802,0,11.4,3.4000000000000004
00-0034419,B.Berrios,2020,9,NE,1,1,13.0,0,0.0,0.0,3.0,10.0,1.0,1.5303438962437212,0,2.3,1.3
00-0034419,B.Berrios,2020,13,LV,2,2,33.0,0,0.0,0.0,2.0,31.0,1.0,1.7064094913075678,0,5.300000000000001,3.3000000000000003
00-0034419,B.Berrios,2020,14,SEA,3,5,49.0,0,0.0,0.0,71.0,18.0,3.0,1.333973250060808,0,7.9,4.9
00-0034419,B.Berrios,2020,15,LA,2,3,9.0,0,0.0,0.0,21.0,9.0,0.0,-0.6003156639973186,0,2.9,0.9
00-0034419,B.Berrios,2020,16,CLE,3,3,60.0,1,0.0,0.0,26.0,34.0,2.0,3.2163333906792104,0,15.0,12.0
00-0034419,B.Berrios,2020,17,NE,3,3,20.0,0,0.0,0.0,-1.0,21.0,1.0,-0.16924438741989434,0,6.6,3.6
00-0034426,J.Wims,2020,1,DET,1,2,1.0,1,0.0,0.0,3.0,0.0,1.0,-0.11654540084418841,0,7.1,6.1
00-0034426,J.Wims,2020,2,NYG,2,2,17.0,0,0.0,0.0,17.0,0.0,2.0,2.5997788596432656,0,3.7,1.7000000000000002
00-0034426,J.Wims,2020,3,ATL,0,1,0.0,0,0.0,0.0,21.0,0.0,0.0,-0.3913536675972864,0,0.0,0.0
00-0034426,J.Wims,2020,7,LA,1,2,8.0,0,0.0,0.0,48.0,1.0,0.0,-2.3624030432547443,0,1.8,0.8
00-0034426,J.Wims,2020,8,NO,1,1,9.0,0,0.0,0.0,7.0,2.0,0.0,0.8310775861609727,0,1.9,0.9
00-0034426,J.Wims,2020,13,DET,1,1,13.0,0,0.0,0.0,12.0,1.0,1.0,0.8938354618730955,0,2.3,1.3
00-0034426,J.Wims,2020,14,HOU,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,0.2,0.2
00-0034426,J.Wims,2020,15,MIN,0,1,0.0,0,0.0,0.0,8.0,0.0,0.0,-1.8584174214955032,0,0.0,0.0
00-0034426,J.Wims,2020,17,GB,0,2,0.0,0,0.0,0.0,61.0,0.0,0.0,-0.8673616372980177,0,0.0,0.0
00-0034426,J.Wims,2020,18,NO,1,4,28.0,0,0.0,0.0,114.0,2.0,1.0,-1.0719216265715659,0,3.8000000000000003,2.8000000000000003
00-0034487,T.Sherfield,2020,5,NYJ,1,1,6.0,0,0.0,0.0,6.0,0.0,0.0,0.10712213395163417,0,1.6,0.6000000000000001
00-0034487,T.Sherfield,2020,17,LA,4,6,44.0,0,0.0,0.0,76.0,27.0,2.0,-7.596109103993513,0,8.4,4.4
00-0034510,R.Foster,2020,14,SF,0,2,0.0,0,0.0,0.0,49.0,0.0,0.0,-2.0648806504323147,0,0.0,0.0
00-0034510,R.Foster,2020,15,SEA,1,2,9.0,0,0.0,0.0,9.0,7.0,1.0,1.4481093750800937,0,1.9,0.9
00-0034510,R.Foster,2020,16,CAR,1,2,28.0,0,0.0,0.0,26.0,25.0,1.0,2.2628457786049694,0,3.8000000000000003,2.8000000000000003
00-0034521,A.Lazard,2020,1,MIN,4,4,63.0,1,0.0,0.0,41.0,22.0,3.0,8.074505512136966,0,18.200000000000003,14.200000000000001
00-0034521,A.Lazard,2020,2,DET,3,5,45.0,0,0.0,0.0,62.0,24.0,3.0,5.623510497098323,0,7.5,4.5
00-0034521,A.Lazard,2020,3,NO,6,8,146.0,1,0.0,0.0,106.0,50.0,5.0,12.982604023010936,0,26.4,20.4
00-0034521,A.Lazard,2020,11,IND,2,4,18.0,0,0.0,0.0,35.0,4.0,1.0,0.5523735414026305,0,3.8,1.8
00-0034521,A.Lazard,2020,12,CHI,4,6,23.0,1,0.0,0.0,56.0,19.0,2.0,1.2960422552423552,0,12.3,8.3
00-0034521,A.Lazard,2020,13,PHI,3,4,50.0,0,0.0,0.0,56.0,5.0,2.0,3.7985175015055574,0,8.0,5.0
00-0034521,A.Lazard,2020,14,DET,2,3,19.0,0,0.0,0.0,19.0,12.0,1.0,0.5342890385072678,0,3.9000000000000004,1.9000000000000001
00-0034521,A.Lazard,2020,15,CAR,5,6,56.0,0,0.0,0.0,44.0,38.0,2.0,3.2570055536343716,0,10.600000000000001,5.6000000000000005
00-0034521,A.Lazard,2020,16,TEN,2,2,14.0,0,0.0,0.0,8.0,6.0,2.0,1.352128814556636,0,3.4000000000000004,1.4000000000000001
00-0034521,A.Lazard,2020,17,CHI,2,4,17.0,0,0.0,0.0,31.0,15.0,2.0,0.7208249327668454,0,3.7,1.7000000000000002
00-0034521,A.Lazard,2020,19,LA,4,8,96.0,1,0.0,0.0,124.0,36.0,4.0,7.695353636118657,0,19.6,15.600000000000001
00-0034521,A.Lazard,2020,20,TB,3,6,62.0,0,0.0,0.0,72.0,22.0,3.0,1.979940779361641,0,9.2,6.2
00-0034631,V.Smith,2020,8,KC,1,1,13.0,0,0.0,0.0,12.0,1.0,1.0,0.9142509079538286,0,2.3,1.3
00-0034631,V.Smith,2020,17,NE,0,2,0.0,0,0.0,0.0,27.0,0.0,0.0,-1.6839962222147733,0,0.0,0.0
00-0034646,B.Powell,2020,3,CHI,3,4,27.0,0,0.0,0.0,33.0,12.0,3.0,1.9647167146440658,0,5.7,2.7
00-0034646,B.Powell,2020,5,CAR,0,1,0.0,0,0.0,0.0,13.0,0.0,0.0,-0.2005632664076984,0,0.0,0.0
00-0034646,B.Powell,2020,7,DET,1,2,4.0,0,0.0,0.0,9.0,0.0,0.0,-1.2603324818774126,0,1.4,0.4
00-0034646,B.Powell,2020,9,DEN,1,1,9.0,1,0.0,0.0,8.0,1.0,1.0,2.9276343024685048,0,8.3,7.3
00-0034646,B.Powell,2020,11,NO,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,0.30000000000000004,0.30000000000000004
00-0034646,B.Powell,2020,12,LV,2,2,4.0,1,0.0,0.0,4.0,0.0,1.0,0.8561988829604932,0,8.4,6.4
00-0034646,B.Powell,2020,13,NO,1,1,9.0,0,0.0,0.0,0.0,9.0,0.0,-0.04219864890910685,0,1.9,0.9
00-0034646,B.Powell,2020,14,LAC,1,1,9.0,0,0.0,0.0,-1.0,10.0,0.0,0.739317636936903,0,1.9,0.9
00-0034646,B.Powell,2020,15,TB,2,4,5.0,0,0.0,0.0,12.0,1.0,0.0,-1.6660685492679477,0,2.5,0.5
00-0034646,B.Powell,2020,16,KC,1,2,2.0,0,1.0,1.0,5.0,1.0,0.0,-7.793985317868646,0,-0.8,-1.8
00-0034652,C.Batson,2020,2,JAX,2,2,26.0,0,0.0,0.0,24.0,2.0,1.0,1.1920513161458075,0,5.7,3.7
00-0034652,C.Batson,2020,6,HOU,1,1,13.0,0,0.0,0.0,12.0,1.0,1.0,0.8740152173559181,0,2.3,1.3
00-0034652,C.Batson,2020,9,CHI,1,1,6.0,0,0.0,0.0,2.0,4.0,0.0,0.09661874000448734,0,1.6,0.6000000000000001
00-0034652,C.Batson,2020,10,IND,2,2,8.0,0,0.0,0.0,5.0,3.0,1.0,-0.7863980959301853,0,2.8,0.8
00-0034652,C.Batson,2020,11,BAL,2,2,21.0,0,0.0,0.0,0.0,21.0,1.0,2.995152710005641,0,4.5,2.5
00-0034652,C.Batson,2020,12,IND,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,0.5,0.5
00-0034652,C.Batson,2020,13,CLE,3,3,14.0,1,0.0,0.0,9.0,5.0,2.0,6.269818037224468,0,10.4,7.4
00-0034652,C.Batson,2020,15,DET,0,1,0.0,0,0.0,0.0,23.0,0.0,0.0,-1.6019706479273736,0,0.0,0.0
00-0034652,C.Batson,2020,16,GB,1,1,12.0,0,0.0,0.0,5.0,7.0,1.0,1.936267617624253,0,2.2,1.2000000000000002
00-0034652,C.Batson,2020,18,BAL,1,1,6.0,0,0.0,0.0,4.0,2.0,1.0,1.406262333272025,0,1.6,0.6000000000000001
00-0034653,D.Burnett,2020,3,CIN,3,4,19.0,0,0.0,0.0,15.0,4.0,1.0,-0.3903473241953179,0,4.9,1.9000000000000001
00-0034660,R.Gafford,2020,5,KC,0,1,0.0,0,0.0,0.0,22.0,0.0,0.0,-0.5713307502446696,0,0.0,0.0
00-0034660,R.Gafford,2020,7,TB,0,1,0.0,0,0.0,0.0,42.0,0.0,0.0,-1.7936231237836182,0,0.0,0.0
00-0034676,J.Washington,2020,1,NYG,2,3,34.0,1,0.0,0.0,46.0,14.0,2.0,2.4723543181316927,0,11.4,9.4
00-0034676,J.Washington,2020,2,DEN,3,5,22.0,0,0.0,0.0,26.0,7.0,2.0,-0.07364537357352674,0,5.2,2.2
00-0034676,J.Washington,2020,3,HOU,5,7,36.0,0,0.0,0.0,68.0,9.0,2.0,1.5935610199230723,0,8.6,3.6
00-0034676,J.Washington,2020,5,PHI,3,4,25.0,0,0.0,0.0,3.0,23.0,2.0,3.002061960636638,0,5.5,2.5
00-0034676,J.Washington,2020,6,CLE,4,7,68.0,1,0.0,0.0,94.0,15.0,2.0,3.957752090645954,0,16.8,12.8
00-0034676,J.Washington,2020,7,TEN,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.5165846011368558,0,0.0,0.0
00-0034676,J.Washington,2020,8,BAL,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-1.4707767982035875,0,0.0,0.0
00-0034676,J.Washington,2020,9,DAL,1,2,17.0,1,0.0,0.0,41.0,0.0,1.0,0.8903402641881257,0,8.7,7.7
00-0034676,J.Washington,2020,10,CIN,2,2,30.0,0,0.0,0.0,16.0,14.0,1.0,1.8020690673147328,0,5.0,3.0
00-0034676,J.Washington,2020,11,JAX,1,3,12.0,0,0.0,0.0,64.0,0.0,1.0,-1.4922998145921156,0,2.2,1.2000000000000002
00-0034676,J.Washington,2020,12,BAL,2,3,19.0,0,0.0,0.0,25.0,3.0,1.0,0.5329719162546098,0,3.9000000000000004,1.9000000000000001
00-0034676,J.Washington,2020,13,WAS,2,4,80.0,1,0.0,0.0,72.0,50.0,2.0,6.145692445337772,0,16.0,14.0
00-0034676,J.Washington,2020,14,BUF,3,6,29.0,1,0.0,0.0,102.0,4.0,2.0,-2.1529905549250543,0,11.9,8.9
00-0034676,J.Washington,2020,15,CIN,0,3,0.0,0,0.0,0.0,75.0,0.0,0.0,-4.8431597497547045,0,0.0,0.0
00-0034676,J.Washington,2020,16,IND,2,3,20.0,0,0.0,0.0,22.0,0.0,1.0,-1.734826808271464,0,4.0,2.0
00-0034676,J.Washington,2020,17,CLE,0,2,0.0,0,0.0,0.0,37.0,0.0,0.0,-1.1964917356381193,0,0.0,0.0
00-0034676,J.Washington,2020,18,CLE,5,6,72.0,0,0.0,0.0,73.0,22.0,4.0,2.7447486408927944,0,12.2,7.2
00-0034686,A.Tate,2020,3,PHI,2,4,29.0,0,0.0,0.0,53.0,2.0,2.0,0.4826453300994742,0,4.9,2.9000000000000004
00-0034686,A.Tate,2020,4,JAX,1,1,15.0,0,0.0,0.0,12.0,3.0,1.0,1.9932027249597013,0,2.5,1.5
00-0034686,A.Tate,2020,5,BAL,1,1,12.0,0,0.0,0.0,3.0,9.0,1.0,1.3543945003766567,0,2.2,1.2000000000000002
00-0034686,A.Tate,2020,7,CLE,0,1,0.0,0,0.0,0.0,26.0,0.0,0.0,-0.5418625867459923,0,0.0,0.0
00-0034686,A.Tate,2020,8,TEN,7,7,65.0,0,0.0,0.0,38.0,27.0,5.0,6.2973468021373264,0,13.5,6.5
00-0034686,A.Tate,2020,10,PIT,2,4,24.0,0,0.0,0.0,24.0,17.0,0.0,-3.5604463855270296,0,4.4,2.4000000000000004
00-0034686,A.Tate,2020,11,WAS,1,2,5.0,0,0.0,0.0,20.0,0.0,0.0,-1.4971944643250028,0,1.5,0.5
00-0034686,A.Tate,2020,12,NYG,0,2,0.0,0,0.0,0.0,31.0,0.0,0.0,-2.043324671278242,0,0.0,0.0
00-0034764,M.Gallup,2020,1,LA,3,5,50.0,0,0.0,0.0,76.0,18.0,3.0,-1.127540276327636,0,8.0,5.0
00-0034764,M.Gallup,2020,2,ATL,2,5,58.0,0,0.0,0.0,103.0,2.0,2.0,2.8880375882727094,0,7.800000000000001,5.800000000000001
00-0034764,M.Gallup,2020,3,SEA,6,9,138.0,1,0.0,0.0,134.0,32.0,4.0,9.541955961894416,0,25.8,19.8
00-0034764,M.Gallup,2020,4,CLE,2,5,29.0,0,0.0,0.0,84.0,2.0,2.0,-0.20877433032728732,0,4.9,2.9000000000000004
00-0034764,M.Gallup,2020,5,NYG,4,4,73.0,0,0.0,0.0,69.0,4.0,3.0,3.493815996321787,0,11.3,7.300000000000001
00-0034764,M.Gallup,2020,6,ARI,2,6,23.0,0,0.0,0.0,82.0,8.0,2.0,0.4695460694389588,0,4.300000000000001,2.3000000000000003
00-0034764,M.Gallup,2020,7,WAS,0,2,0.0,0,0.0,0.0,18.0,0.0,0.0,-1.893130742246285,0,0.0,0.0
00-0034764,M.Gallup,2020,8,PHI,7,12,61.0,0,0.0,0.0,83.0,49.0,4.0,0.01329111922395887,0,13.100000000000001,6.1000000000000005
00-0034764,M.Gallup,2020,9,PIT,3,7,36.0,0,0.0,0.0,77.0,5.0,2.0,-0.01920501998392865,0,6.6,3.6
00-0034764,M.Gallup,2020,11,MIN,2,5,29.0,0,0.0,0.0,58.0,9.0,2.0,-0.47922046872554347,0,4.9,2.9000000000000004
00-0034764,M.Gallup,2020,12,WAS,6,8,41.0,0,0.0,0.0,48.0,12.0,0.0,-1.2572732674395581,0,10.100000000000001,4.1000000000000005
00-0034764,M.Gallup,2020,13,BAL,7,11,86.0,1,0.0,0.0,139.0,25.0,6.0,4.373280276807895,0,21.6,14.6
00-0034764,M.Gallup,2020,14,CIN,2,6,23.0,0,0.0,0.0,68.0,1.0,2.0,0.3316086052218452,0,4.300000000000001,2.3000000000000003
00-0034764,M.Gallup,2020,15,SF,3,4,26.0,1,0.0,0.0,27.0,5.0,3.0,2.603449034388177,0,11.6,8.6
00-0034764,M.Gallup,2020,16,PHI,6,8,121.0,2,0.0,0.0,90.0,68.0,6.0,10.935694210871588,0,30.1,24.1
00-0034764,M.Gallup,2020,17,NYG,4,8,49.0,0,0.0,0.0,81.0,12.0,3.0,-0.4924570097355172,0,8.9,4.9
00-0034765,T.Smith,2020,1,TB,1,1,4.0,0,0.0,0.0,4.0,0.0,0.0,-0.7958818017505109,0,1.4,0.4
00-0034765,T.Smith,2020,2,LV,5,7,86.0,0,0.0,0.0,66.0,36.0,4.0,4.881986804768431,0,13.6,8.6
00-0034765,T.Smith,2020,3,GB,4,6,42.0,0,0.0,0.0,40.0,10.0,3.0,0.824469488737599,0,8.2,4.2
00-0034765,T.Smith,2020,4,DET,4,4,54.0,2,0.0,0.0,50.0,4.0,4.0,8.07177643594332,0,21.4,17.4
00-0034765,T.Smith,2020,5,LAC,2,3,8.0,0,0.0,0.0,19.0,3.0,1.0,-0.5573799443664029,0,2.8,0.8
00-0034765,T.Smith,2020,7,CAR,4,4,54.0,0,0.0,0.0,37.0,17.0,2.0,3.530463792849332,0,9.4,5.4
00-0034765,T.Smith,2020,8,CHI,5,7,43.0,0,1.0,0.0,82.0,8.0,1.0,0.5699313211953267,0,9.3,4.3
00-0034765,T.Smith,2020,9,TB,1,2,14.0,1,0.0,0.0,21.0,0.0,1.0,2.785937943146564,0,8.4,7.4
00-0034765,T.Smith,2020,10,SF,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.43487598857609555,0,0.0,0.0
00-0034765,T.Smith,2020,12,DEN,1,1,16.0,0,0.0,0.0,-3.0,19.0,1.0,1.129362910054624,0,2.6,1.6
00-0034765,T.Smith,2020,13,ATL,3,6,42.0,1,0.0,0.0,41.0,11.0,2.0,1.8595700933365151,0,13.5,10.5
00-0034765,T.Smith,2020,14,PHI,3,6,60.0,0,0.0,0.0,62.0,19.0,2.0,1.7518789921305142,0,9.0,6.0
00-0034765,T.Smith,2020,15,KC,1,2,25.0,0,0.0,0.0,26.0,8.0,1.0,0.7241849217098206,0,3.5,2.5
00-0034765,T.Smith,2020,19,TB,3,3,85.0,2,0.0,0.0,57.0,28.0,3.0,9.174158454872668,0,23.5,20.5
00-0034772,A.Callaway,2020,11,DEN,1,1,13.0,0,0.0,0.0,10.0,3.0,1.0,2.061186249833554,0,2.3,1.3
00-0034772,A.Callaway,2020,12,NYJ,1,1,7.0,0,0.0,0.0,7.0,0.0,0.0,0.2582135582342744,0,1.7000000000000002,0.7000000000000001
00-0034772,A.Callaway,2020,14,KC,0,2,0.0,0,0.0,0.0,11.0,0.0,0.0,-1.421038568019867,0,0.0,0.0
00-0034775,C.Kirk,2020,1,SF,1,5,0.0,0,0.0,0.0,70.0,3.0,0.0,-4.130806548599791,0,1.0,0.0
00-0034775,C.Kirk,2020,2,WAS,2,4,57.0,0,0.0,0.0,111.0,0.0,1.0,2.5044689489295706,0,8.0,6.0
00-0034775,C.Kirk,2020,4,CAR,3,5,19.0,1,0.0,0.0,52.0,4.0,2.0,0.37939307346823625,0,10.9,7.9
00-0034775,C.Kirk,2020,5,NYJ,5,7,78.0,0,0.0,0.0,96.0,19.0,5.0,-0.3141348557546735,0,12.8,7.800000000000001
00-0034775,C.Kirk,2020,6,DAL,2,3,86.0,2,0.0,0.0,44.0,49.0,2.0,7.631302826979663,0,22.6,20.6
00-0034775,C.Kirk,2020,7,SEA,5,8,37.0,2,0.0,0.0,69.0,13.0,3.0,0.053630860802650115,0,20.7,15.7
00-0034775,C.Kirk,2020,9,MIA,5,8,123.0,1,0.0,0.0,104.0,15.0,5.0,8.582170879206046,0,23.3,18.3
00-0034775,C.Kirk,2020,10,BUF,4,6,27.0,0,0.0,0.0,23.0,12.0,2.0,1.1375713378947694,0,6.7,2.7
00-0034775,C.Kirk,2020,11,SEA,4,6,50.0,0,0.0,0.0,77.0,0.0,4.0,3.673242667398881,0,9.0,5.0
00-0034775,C.Kirk,2020,12,NE,3,6,19.0,0,0.0,0.0,78.0,9.0,1.0,0.13044390111463144,0,4.9,1.9000000000000001
00-0034775,C.Kirk,2020,13,LA,1,3,2.0,0,0.0,0.0,70.0,0.0,0.0,-1.6389126511057839,0,1.2,0.2
00-0034775,C.Kirk,2020,14,NYG,3,4,14.0,0,0.0,0.0,5.0,12.0,0.0,0.09930982085643336,0,4.4,1.4000000000000001
00-0034775,C.Kirk,2020,15,PHI,3,4,33.0,0,0.0,0.0,23.0,17.0,2.0,-4.100454807481093,0,6.300000000000001,3.3000000000000003
00-0034775,C.Kirk,2020,16,SF,7,10,76.0,0,0.0,0.0,113.0,22.0,3.0,-2.8044441751975313,0,14.600000000000001,7.6000000000000005
00-0034777,D.Chark,2020,1,IND,3,3,25.0,1,0.0,0.0,16.0,9.0,3.0,4.428765282675158,0,11.5,8.5
00-0034777,D.Chark,2020,2,TEN,4,4,84.0,0,0.0,0.0,71.0,13.0,4.0,7.007925475598313,0,12.4,8.4
00-0034777,D.Chark,2020,4,CIN,8,9,95.0,2,0.0,0.0,124.0,9.0,6.0,9.333778886299115,0,29.5,21.5
