Rk,Player,Age,Team,Pos,G,GS,FGA_0_19,FGM_0_19,FGA_20_29,FGM_20_29,FGA_30_39,FGM_30_39,FGA_40_49,FGM_40_49,FGA_50_plus,FGM_50_plus,FGA_Total,FGM_Total,Lng,FG_Pct,XPA,XPM,XP_Pct,KO,KO_Yds,TB,TB_Pct,KO_Avg,Awards,Player_ID
9,Matt Bryant,27,NYG,K,16,0,2.0,2,7,7,19,14,4,3,0,0,32,26,47,81.3,32,30,93.8,75,4520,2,2.7,60,,bryanmat01
10,John Hall,28,NYJ,K,16,0,0.0,0,9,9,11,9,10,6,1,0,31,24,46,77.4,37,35,94.6,79,4905,5,6.3,62,,hallxjoh01
11,Olindo Mare,29,MIA,K,16,0,0.0,0,14,13,3,2,11,7,3,2,31,24,53,77.4,43,42,97.7,84,5269,12,14.3,63,,marexoli01
12,Joe Nedney,29,TEN,K,16,0,0.0,0,9,9,12,10,8,5,2,1,31,25,53,80.6,36,36,100.0,84,5367,9,10.7,64,,nednejoe01
13,Mike Vanderjagt,32,IND,K,16,0,1.0,1,8,7,7,6,12,6,3,3,31,23,54,74.2,34,34,100.0,77,4539,1,1.3,59,,vandemik01
14,Adam Vinatieri,30,NWE,K,16,0,0.0,0,6,6,12,12,10,8,2,1,30,27,57,90.0,36,36,100.0,83,4956,6,7.2,60,PBAP-1,vinatada01
15,Rian Lindell,25,SEA,K,16,0,1.0,1,9,9,10,8,5,4,4,1,29,23,52,79.3,38,38,100.0,79,4582,0,0.0,58,,linderia01
16,Phil Dawson,27,CLE,K,16,0,0.0,0,10,9,8,6,7,5,3,2,28,22,52,78.6,35,34,97.1,77,4597,7,9.1,60,,dawsophi01
17,Paul Edinger,24,CHI,K,16,0,0.0,0,4,4,6,5,10,8,8,5,28,22,53,78.6,29,29,100.0,67,4002,2,3.0,60,,edingpau01
18,Jason Hanson,32,DET,K,16,0,0.0,0,8,8,9,8,8,7,3,0,28,23,49,82.1,31,31,100.0,74,4770,5,6.8,65,,hansojas01
19,Morten Andersen,42,KAN,K,14,0,0.0,0,6,6,10,10,9,5,1,1,26,22,50,84.6,51,51,100.0,64,3788,6,9.4,59,,andermor01
20,Steve Christie,35,SDG,K,16,0,0.0,0,8,8,6,5,9,4,3,1,26,18,53,69.2,36,35,97.2,21,1147,0,0.0,55,,chrisste01
21,Matt Stover,34,BAL,K,15,0,0.0,0,9,9,5,4,10,7,1,1,25,21,51,84.0,33,33,100.0,40,2298,1,2.5,58,,stovemat01
22,Jeff Wilkins,30,STL,K,16,0,0.0,0,5,5,10,8,9,6,1,0,25,19,47,76.0,37,37,100.0,71,4372,9,12.7,62,,wilkijef01
23,Kris Brown,26,HOU,K,16,0,1.0,0,3,3,1,1,14,11,5,2,24,17,51,70.8,20,20,100.0,56,3402,2,3.6,61,,brownkri01
24,Jose Cortez,27,2TM,K,14,0,0.0,0,13,11,9,8,10,4,0,0,32,23,45,71.9,34,34,100.0,71,4386,7,9.9,62,,cortejos01
24,Jose Cortez,27,SFO,K,10,0,0.0,0,10,8,8,7,6,3,0,0,24,18,45,75.0,25,25,100.0,53,3292,5,9.4,62,,cortejos01
24,Jose Cortez,27,WAS,K,4,0,0.0,0,3,3,1,1,4,1,0,0,8,5,44,62.5,9,9,100.0,18,1094,2,11.1,61,,cortejos01
25,Gary Anderson,43,MIN,K,14,0,1.0,1,8,8,5,5,8,3,1,1,23,18,53,78.3,37,36,97.3,8,444,0,0.0,56,,andergar02
26,Bill Gramatica,24,ARI,K,16,0,0.0,0,7,6,2,2,8,6,4,1,21,15,50,71.4,29,29,100.0,60,3580,0,0.0,60,,gramabil01
27,Todd Peterson,32,PIT,K,10,0,1.0,1,3,2,10,6,7,3,0,0,21,12,46,57.1,26,25,96.2,49,2718,1,2.0,56,,petertod01
28,Billy Cundiff,22,DAL,K,16,0,0.0,0,3,3,7,5,8,4,1,0,19,12,48,63.2,25,25,100.0,30,1743,1,3.3,58,,cundibil01
29,Jeff Reed,23,PIT,K,6,0,0.0,0,5,5,5,5,7,6,2,1,19,17,50,89.5,11,10,90.9,35,2043,1,2.9,58,,reedxjef01
30,Shayne Graham,25,CAR,K,11,0,1.0,1,4,2,3,2,8,6,2,2,18,13,50,72.2,21,21,100.0,5,330,0,0.0,66,,grahasha01
31,Neil Rackers,26,CIN,K,16,0,2.0,2,5,5,3,3,5,3,3,2,18,15,54,83.3,32,30,93.8,64,3526,3,4.7,55,,rackenei01
32,James Tuthill,26,2TM,K,12,0,0.0,0,3,3,7,4,5,2,1,1,16,10,53,62.5,21,20,95.2,43,2736,3,7.0,64,,tuthijam01
32,James Tuthill,26,WAS,K,11,0,0.0,0,3,3,7,4,5,2,1,1,16,10,53,62.5,21,20,95.2,43,2736,3,7.0,64,,tuthijam01
33,Jeff Chandler,23,SFO,K,6,0,1.0,1,2,2,1,1,7,4,1,0,12,8,47,66.7,14,14,100.0,29,1687,1,3.4,58,,chandjef01
34,Tim Seder,28,JAX,K,5,0,0.0,0,4,4,3,2,4,2,1,0,12,8,43,66.7,11,11,100.0,23,1113,0,0.0,48,,sedertim01
35,Hayden Epstein,22,2TM,K,15,0,0.0,0,3,3,3,2,2,0,1,0,9,5,34,55.6,13,13,100.0,22,1383,5,22.7,63,,epstehay01
35,Hayden Epstein,22,JAX,K,6,0,0.0,0,3,3,3,2,2,0,1,0,9,5,34,55.6,13,13,100.0,22,1383,5,22.7,63,,epstehay01
36,Doug Brien,32,MIN,K,6,0,0.0,0,3,3,1,1,2,1,0,0,6,5,42,83.3,7,5,71.4,15,968,1,6.7,65,,briendou01
37,Danny Boyd,24,JAX,K,4,0,0.0,0,3,3,2,2,0,0,0,0,5,5,33,100.0,7,7,100.0,17,965,0,0.0,57,,boydxdan01
38,John Kasay,33,CAR,K,2,0,0.0,0,2,2,0,0,2,0,1,0,5,2,27,40.0,5,5,100.0,0,0,0,,,,kasayjoh01
39,Jon Hilbert,27,CAR,K,1,0,0.0,0,0,0,1,0,1,0,0,0,2,0,,0.0,3,3,100.0,0,0,0,,,,hilbejon01
40,Brett Conway,27,WAS,K,1,0,0.0,0,0,0,1,1,0,0,0,0,1,1,35,100.0,4,4,100.0,5,258,0,0.0,52,,conwabre01
41,Richie Cunningham,32,JAX,K,1,0,0.0,0,1,1,0,0,0,0,0,0,1,1,23,100.0,2,2,100.0,5,245,0,0.0,49,,cunniric01
42,Michael Husted,32,KAN,K,6,0,0.0,0,0,0,1,1,0,0,0,0,1,1,38,100.0,3,3,100.0,5,297,0,0.0,59,,hustemic01
43,J.R. Jenkins,23,BAL,K,7,0,0.0,0,0,0,0,0,0,0,1,0,1,0,,0.0,0,0,,1,69,0,0.0,69,,JenkJ.20
44,Matt Allen,25,NYG,P,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,120,0,0.0,60,,AlleMa20
45,Darren Bennett,37,SDG,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,73,0,0.0,73,,BennDa20
46,Travis Dorsch,23,CIN,P,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,40,0,0.0,40,,DorsTr20
47,Filip Filipovic,25,DAL,P,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,59,0,0.0,59,,FiliFi20
48,Toby Gowin,27,NOR,P,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,69,4527,6,8.7,66,,gowintob01
49,Micah Knorr,27,2TM,P,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,66,4259,7,10.6,65,,knorrmic01
49,Micah Knorr,27,DAL,P,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,24,1613,4,16.7,67,,knorrmic01
49,Micah Knorr,27,DEN,P,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,42,2646,3,7.1,63,,knorrmic01
50,Brad Maynard,28,CHI,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,51,0,0.0,51,,MaynBr20
51,Scott Player,33,ARI,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,68,0,0.0,68,,PlaySc20
52,Wade Richey,26,SDG,K,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,50,3175,16,32.0,64,,richewad01
53,Todd Sauerbrun,29,CAR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,56,3370,7,12.5,60,PBAP-1,SaueTo20
54,Chad Stanley,26,HOU,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,53,0,0.0,53,,StanCh20
55,Dan Stryzinski,37,KAN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,39,0,0.0,39,,StryDa20
56,Danny Wuerffel,28,WAS,QB,7,4,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,41,0,0.0,41,,WuerDa00
57,Dave Zastudil,24,BAL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,128,0,0.0,64,,ZastDa20
1,Kris Brown,25,PIT,K,16,0,0.0,0,7,7,20,15,15,6,2,2,44,30,55,68.2,37,34,91.9,84,5046,9,10.7,60,,brownkri01
2,Jay Feely,25,ATL,K,16,0,1.0,1,8,8,15,14,9,4,4,2,37,29,55,78.4,28,28,100.0,75,4647,7,9.3,62,,feelyjay01
3,Jason Elam,31,DEN,K,16,0,0.0,0,11,11,8,8,13,10,4,2,36,31,50,86.1,31,31,100.0,82,5155,10,12.2,63,PBAP-2,elamxjas01
4,Todd Peterson,31,KAN,K,16,0,0.0,0,11,9,10,9,12,8,2,1,35,27,51,77.1,28,27,96.4,74,4435,7,9.5,60,,petertod01
5,Matt Stover,33,BAL,K,16,0,0.0,0,16,16,10,9,9,5,0,0,35,30,49,85.7,25,25,100.0,26,1529,1,3.8,59,,stovemat01
6,Mike Vanderjagt,31,IND,K,16,0,0.0,0,8,7,6,6,16,12,4,3,34,28,52,82.4,42,41,97.6,50,3083,0,0.0,62,,vandemik01
7,Brett Conway,26,WAS,K,16,0,0.0,0,8,8,11,8,12,8,2,2,33,26,55,78.8,22,22,100.0,64,3861,7,10.9,60,,conwabre01
8,Rian Lindell,24,SEA,K,16,0,0.0,0,8,7,5,4,14,6,5,3,32,20,54,62.5,33,33,100.0,68,4217,4,5.9,62,,linderia01
9,Wade Richey,25,SDG,K,16,0,0.0,0,15,13,7,4,7,3,3,1,32,21,51,65.6,26,26,100.0,82,5399,18,22.0,66,,richewad01
10,David Akers,27,PHI,K,16,0,1.0,1,9,9,8,7,10,7,3,2,31,26,50,83.9,38,37,97.4,79,4903,7,8.9,62,PBAP-1,akersdav01
11,John Carney,37,NOR,K,15,0,0.0,0,7,7,11,11,12,8,1,1,31,27,50,87.1,32,32,100.0,3,172,0,0.0,57,,carnejoh01
12,Paul Edinger,23,CHI,K,16,0,0.0,0,7,6,8,7,16,13,0,0,31,26,48,83.9,34,34,100.0,73,4404,4,5.5,60,,edingpau01
13,John Hall,27,NYJ,K,16,0,1.0,1,8,8,7,5,9,7,6,3,31,24,53,77.4,32,32,100.0,74,4676,9,12.2,63,,hallxjoh01
14,Ryan Longwell,27,GNB,K,16,0,0.0,0,4,3,10,9,14,7,3,1,31,20,54,64.5,45,44,97.8,81,4823,4,4.9,60,,longwrya01
15,Jason Hanson,31,DET,K,16,0,1.0,1,2,2,8,8,12,6,7,4,30,21,54,70.0,23,23,100.0,67,4260,11,16.4,64,,hansojas01
16,Adam Vinatieri,29,NWE,K,16,0,1.0,1,8,8,8,7,12,7,1,1,30,24,54,80.0,42,41,97.6,82,4986,6,7.3,61,,vinatada01
17,Martin Gramatica,26,TAM,K,14,0,0.0,0,10,9,9,9,7,5,3,0,29,23,49,79.3,28,28,100.0,65,4102,10,15.4,63,,gramamar01
18,Jeff Wilkins,29,STL,K,16,0,0.0,0,11,11,5,5,12,6,1,1,29,23,54,79.3,58,58,100.0,98,6304,10,10.2,64,,wilkijef01
19,Morten Andersen,41,NYG,K,16,0,0.0,0,8,8,8,7,7,6,5,2,28,23,51,82.1,30,29,96.7,27,1585,0,0.0,59,,andermor01
20,Mike Hollis,29,JAX,K,16,0,0.0,0,5,4,11,8,11,6,1,0,28,18,48,64.3,31,29,93.5,13,674,0,0.0,52,,hollimik01
21,Sebastian Janikowski,23,OAK,K,15,0,0.0,0,7,7,10,9,9,6,2,1,28,23,52,82.1,42,42,100.0,82,5228,12,14.6,64,,janikseb01
22,John Kasay,32,CAR,K,16,0,0.0,0,10,10,4,4,9,7,5,2,28,23,52,82.1,23,22,95.7,27,1708,0,0.0,63,,kasayjoh01
23,Joe Nedney,28,TEN,K,16,0,0.0,0,6,6,5,5,15,8,2,1,28,20,51,71.4,35,34,97.1,72,4491,12,16.7,62,,nednejoe01
24,Neil Rackers,25,CIN,K,16,0,0.0,0,6,4,11,8,9,4,2,1,28,17,52,60.7,24,23,95.8,56,3361,8,14.3,60,,rackenei01
25,Jose Cortez,26,SFO,K,16,0,2.0,1,7,6,7,6,8,4,1,1,25,18,52,72.0,47,47,100.0,74,4418,7,9.5,60,,cortejos01
26,Phil Dawson,26,CLE,K,16,0,0.0,0,10,10,9,8,6,4,0,0,25,22,48,88.0,30,29,96.7,71,4068,2,2.8,57,,dawsophi01
27,Jake Arians,23,BUF,K,10,0,0.0,0,6,6,4,2,11,4,0,0,21,12,49,57.1,17,16,94.1,2,26,0,0.0,13,,arianjak01
28,Olindo Mare,28,MIA,K,16,0,1.0,1,8,8,8,8,4,2,0,0,21,19,46,90.5,40,39,97.5,73,4547,12,16.4,62,,marexoli01
29,Bill Gramatica,23,ARI,K,13,0,1.0,1,7,7,4,3,7,4,1,1,20,16,50,80.0,25,25,100.0,51,3059,8,15.7,60,,gramabil01
30,Gary Anderson,42,MIN,K,16,0,0.0,0,7,7,4,2,7,6,0,0,18,15,44,83.3,30,29,96.7,10,555,0,0.0,56,,andergar02
31,Tim Seder,27,DAL,K,8,0,0.0,0,5,5,5,3,6,3,1,0,17,11,46,64.7,12,12,100.0,0,0,0,,,,sedertim01
32,Jon Hilbert,26,DAL,K,8,0,0.0,0,3,3,6,6,7,2,0,0,16,11,43,68.8,12,12,100.0,0,0,0,,,,hilbejon01
33,Steve Christie,34,SDG,K,5,0,0.0,0,4,4,5,3,2,2,0,0,11,9,41,81.8,6,6,100.0,0,0,0,,,,chrisste01
34,Shayne Graham,24,BUF,K,6,0,0.0,0,4,4,0,0,4,2,0,0,8,6,41,75.0,7,7,100.0,21,1165,0,0.0,56,,grahasha01
35,Doug Brien,31,2TM,K,3,0,0.0,0,2,2,1,1,3,2,0,0,6,5,42,83.3,2,2,100.0,10,580,0,0.0,58,,briendou01
35,Doug Brien,31,TAM,K,2,0,0.0,0,2,2,1,1,3,2,0,0,6,5,42,83.3,2,2,100.0,10,580,0,0.0,58,,briendou01
36,Cedric Oglesby,24,ARI,K,3,0,1.0,1,2,2,2,1,1,1,0,0,6,5,41,83.3,7,7,100.0,14,730,0,0.0,52,,oglesced01
37,Brad Daluiso,34,OAK,K,1,0,0.0,0,2,1,1,1,1,1,0,0,4,3,44,75.0,2,1,50.0,6,312,0,0.0,52,,daluibra01
38,Owen Pochman,24,NYG,K,10,0,0.0,0,0,0,0,0,0,0,2,0,2,0,,0.0,0,0,,8,460,1,12.5,58,,pochmowe01
39,Jason Baker,23,SFO,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,5,267,0,0.0,53,,BakeJa20
40,Mitch Berger,29,MIN,P,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,48,3053,3,6.3,64,,BergMi20
41,Josh Bidwell,25,GNB,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,55,0,0.0,55,,BidwJo20
42,Toby Gowin,26,NOR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,75,4437,5,6.7,59,,gowintob01
43,Nick Harris,23,CIN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,24,0,0.0,24,,HarrNi20
44,Jaret Holmes,25,JAX,K,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,100.0,2,109,0,0.0,55,,holmejar01
45,Lee Johnson,40,2TM,P,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,7,422,1,14.3,60,,johnslee01
45,Lee Johnson,40,MIN,P,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,7,422,1,14.3,60,,johnslee01
46,Danny Kight,30,BAL,K,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,48,2909,6,12.5,61,,KighDa20
47,Micah Knorr,26,DAL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,64,3757,4,6.3,59,,knorrmic01
48,John Lynch,30,TAM,SS,16,16,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,90,0,0.0,45,PBAP-2,LyncJo00
49,Josh Miller,31,PIT,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,55,0,0.0,55,,MillJo25
50,Brian Moorman,25,BUF,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,40,2153,2,5.0,54,,MoorBr24
51,Todd Sauerbrun,28,CAR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,39,2443,4,10.3,63,PBAP-1,SaueTo20
52,Hunter Smith,24,IND,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,36,2187,0,0.0,61,,SmitHu21
53,Jim Tarle,29,JAX,K,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,34,2157,1,2.9,63,,TarlJi20
54,Pat Tillman,25,ARI,SS,12,12,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,3,98,0,0.0,33,,TillPa20
55,Tom Tupa,35,NYJ,P,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,57,0,0.0,57,,TupaTo20
1,Matt Stover,32,BAL,K,16,0,2.0,2,9,9,13,12,12,10,3,2,39,35,51,89.7,30,30,100.0,82,5077,7,8.5,62,PBAP-1,stovemat01
2,Ryan Longwell,26,GNB,K,16,0,0.0,0,8,7,10,10,15,13,5,3,38,33,52,86.8,32,32,100.0,83,5069,5,6.0,61,,longwrya01
3,Steve Christie,33,BUF,K,16,0,2.0,2,13,11,6,4,13,9,1,0,35,26,48,74.3,31,31,100.0,72,3860,1,1.4,54,,chrisste01
4,Martin Gramatica,25,TAM,K,16,0,0.0,0,8,8,10,8,9,7,7,5,34,28,55,82.4,42,42,100.0,87,5633,11,12.6,65,PBAP-2,gramamar01
5,David Akers,26,PHI,K,16,0,1.0,1,6,6,15,14,10,7,1,1,33,29,51,87.9,36,34,94.4,80,4868,4,5.0,61,,akersdav01
6,Al Del Greco,38,TEN,K,16,0,0.0,0,15,13,8,7,9,6,1,1,33,27,50,81.8,38,37,97.4,0,0,0,,,,delgralx01
7,Tim Seder,26,DAL,K,15,0,2.0,2,6,5,11,9,13,9,1,0,33,25,48,75.8,27,27,100.0,11,638,2,18.2,58,,sedertim01
8,Adam Vinatieri,28,NWE,K,16,0,0.0,0,13,11,9,8,8,7,3,1,33,27,53,81.8,25,25,100.0,67,4236,7,10.4,63,,vinatada01
9,John Hall,26,NYJ,K,15,0,0.0,0,9,8,8,6,12,6,3,1,32,21,51,65.6,30,30,100.0,67,4320,9,13.4,65,,hallxjoh01
10,Sebastian Janikowski,22,OAK,K,14,0,1.0,1,6,6,7,6,14,8,4,1,32,22,54,68.8,46,46,100.0,82,5311,14,17.1,65,,janikseb01
11,Morten Andersen,40,ATL,K,16,0,0.0,0,6,6,7,6,15,11,3,2,31,25,51,80.6,23,23,100.0,64,4168,12,18.8,65,,andermor01
12,Olindo Mare,27,MIA,K,16,0,0.0,0,8,7,10,9,13,12,0,0,31,28,49,90.3,34,33,97.1,77,4644,7,9.1,60,,marexoli01
13,Kris Brown,24,PIT,K,16,0,1.0,1,8,8,10,9,9,6,2,1,30,25,52,83.3,33,32,97.0,77,4428,4,5.2,58,,brownkri01
14,Jason Hanson,30,DET,K,16,0,2.0,2,7,6,12,10,7,4,2,2,30,24,54,80.0,29,29,100.0,69,4459,10,14.5,65,,hansojas01
15,Doug Brien,30,NOR,K,16,0,1.0,1,6,6,5,4,15,12,2,0,29,23,48,79.3,37,37,100.0,2,87,0,0.0,44,,briendou01
16,Joe Nedney,27,2TM,K,15,0,1.0,1,16,16,8,7,10,8,3,2,38,34,52,89.5,24,24,100.0,75,4660,10,13.3,62,,nednejoe01
16,Joe Nedney,27,DEN,K,3,0,0.0,0,6,6,1,1,2,1,1,0,10,8,43,80.0,4,4,100.0,18,1164,2,11.1,65,,nednejoe01
16,Joe Nedney,27,CAR,K,12,0,1.0,1,10,10,7,6,8,7,2,2,28,26,52,92.9,20,20,100.0,57,3496,8,14.0,61,,nednejoe01
17,Paul Edinger,22,CHI,K,16,0,1.0,1,5,5,9,7,10,6,2,2,27,21,54,77.8,21,21,100.0,58,3472,4,6.9,60,,edingpau01
18,Mike Vanderjagt,30,IND,K,16,0,1.0,1,6,6,13,13,6,5,1,0,27,25,48,92.6,46,46,100.0,1,70,1,100.0,70,,vandemik01
19,Mike Hollis,28,JAX,K,12,0,0.0,0,7,6,8,8,8,7,3,3,26,24,51,92.3,33,33,100.0,3,34,0,0.0,11,,hollimik01
20,John Carney,36,SDG,K,16,0,1.0,1,3,3,7,5,10,7,4,2,25,18,54,72.0,27,27,100.0,64,3948,2,3.1,62,,carnejoh01
21,Jason Elam,30,DEN,K,13,0,0.0,0,7,7,7,6,9,4,1,1,24,18,51,75.0,49,49,100.0,35,2136,0,0.0,61,,elamxjas01
22,Gary Anderson,41,MIN,K,16,0,1.0,1,5,5,9,9,7,7,1,0,23,22,49,95.7,45,45,100.0,24,1323,1,4.2,55,,andergar02
23,Cary Blanchard,32,ARI,K,16,0,1.0,1,2,2,11,9,5,2,4,2,23,16,54,69.6,19,18,94.7,54,2903,2,3.7,54,,blanccar01
24,Brad Daluiso,33,NYG,K,14,0,0.0,0,8,8,8,5,7,4,0,0,23,17,46,73.9,34,34,100.0,56,3336,2,3.6,60,,daluibra01
25,Wade Richey,24,SFO,K,16,0,0.0,0,7,6,8,6,6,3,1,0,22,15,47,68.2,45,43,95.6,81,5071,13,16.0,63,,richewad01
26,Neil Rackers,24,CIN,K,16,0,0.0,0,5,5,9,5,7,2,0,0,21,12,45,57.1,21,21,100.0,46,2800,4,8.7,61,,rackenei01
27,Todd Peterson,30,KAN,K,11,0,1.0,1,5,5,9,7,5,2,0,0,20,15,42,75.0,25,25,100.0,0,0,0,,,,petertod01
28,Phil Dawson,25,CLE,K,16,0,3.0,3,4,4,5,5,5,2,0,0,17,14,45,82.4,17,17,100.0,49,2966,6,12.2,61,,dawsophi01
29,Rian Lindell,23,SEA,K,12,0,0.0,0,5,4,1,1,8,7,3,3,17,15,52,88.2,25,25,100.0,53,3200,3,5.7,60,,linderia01
30,Jeff Wilkins,28,STL,K,11,0,2.0,2,5,5,6,6,3,3,1,1,17,17,51,100.0,38,38,100.0,66,4362,15,22.7,66,,wilkijef01
31,Eddie Murray,44,WAS,K,6,0,0.0,0,2,2,4,3,6,3,0,0,12,8,47,66.7,8,7,87.5,1,12,0,0.0,12,,murraedd01
32,Kris Heppner,23,2TM,K,8,0,1.0,1,4,4,6,3,2,2,2,0,15,10,45,66.7,17,17,100.0,36,2295,2,5.6,64,,heppnkri01
32,Kris Heppner,23,SEA,K,4,0,1.0,1,2,2,3,1,2,2,1,0,9,6,45,66.7,8,8,100.0,18,1142,1,5.6,63,,heppnkri01
32,Kris Heppner,23,WAS,K,4,0,0.0,0,2,2,3,2,0,0,1,0,6,4,37,66.7,9,9,100.0,18,1153,1,5.6,64,,heppnkri01
33,Michael Husted,30,WAS,K,4,0,0.0,0,4,4,3,0,1,0,0,0,8,4,28,50.0,9,8,88.9,16,1054,1,6.3,66,,hustemic01
34,Richie Cunningham,30,CAR,K,4,0,0.0,0,5,3,2,2,0,0,0,0,7,5,39,71.4,9,9,100.0,18,1018,0,0.0,57,,cunniric01
35,Steve Lindsey,26,2TM,K,16,0,2.0,2,0,0,3,1,2,2,0,0,7,5,49,71.4,5,5,100.0,31,1953,4,12.9,63,,LindSt20
35,Steve Lindsey,26,JAX,K,10,0,2.0,2,0,0,3,1,2,2,0,0,7,5,49,71.4,5,5,100.0,31,1953,4,12.9,63,,LindSt20
36,Jeff Hall,24,STL,K,3,0,0.0,0,1,1,1,1,2,1,1,1,5,4,50,80.0,9,9,100.0,16,972,0,0.0,61,,HallJe20
37,Pete Stoyanovich,33,2TM,K,8,0,0.0,0,2,2,3,0,3,3,1,0,9,5,48,55.6,26,26,100.0,18,1003,1,5.6,56,,stoyapet01
37,Pete Stoyanovich,33,KAN,K,5,0,0.0,0,1,1,2,0,1,1,0,0,4,2,42,50.0,15,15,100.0,0,0,0,,,,stoyapet01
37,Pete Stoyanovich,33,STL,K,3,0,0.0,0,1,1,1,0,2,2,1,0,5,3,48,60.0,11,11,100.0,18,1003,1,5.6,56,,stoyapet01
38,Brett Conway,25,3TM,K,4,0,2.0,2,3,3,0,0,1,1,0,0,6,6,40,100.0,8,8,100.0,18,1132,1,5.6,63,,conwabre01
38,Brett Conway,25,WAS,K,2,0,0.0,0,3,3,0,0,0,0,0,0,3,3,26,100.0,3,3,100.0,8,528,1,12.5,66,,conwabre01
38,Brett Conway,25,OAK,K,1,0,1.0,1,0,0,0,0,0,0,0,0,1,1,19,100.0,3,3,100.0,5,310,0,0.0,62,,conwabre01
38,Brett Conway,25,NYJ,K,1,0,1.0,1,0,0,0,0,1,1,0,0,2,2,40,100.0,2,2,100.0,5,294,0,0.0,59,,conwabre01
39,Jaret Holmes,24,NYG,K,4,0,0.0,0,1,1,1,1,0,0,0,0,2,2,34,100.0,3,3,100.0,6,401,2,33.3,67,,holmejar01
40,Scott Bentley,26,2TM,K,7,0,0.0,0,0,0,0,0,0,0,1,1,1,1,50,100.0,0,0,,5,310,0,0.0,62,,bentlsco01
40,Scott Bentley,26,WAS,K,6,0,0.0,0,0,0,0,0,0,0,1,1,1,1,50,100.0,0,0,,5,310,0,0.0,62,,bentlsco01
41,Craig Hentrich,29,TEN,P,16,0,0.0,0,0,0,0,0,0,0,1,0,1,0,,0.0,0,0,,78,4764,1,1.3,61,,hentrcra01
42,Shane Lechler,24,OAK,P,16,0,0.0,0,0,0,1,0,0,0,0,0,1,0,,0.0,7,7,100.0,9,564,1,11.1,63,AP-1,LechSh20
43,John Baker,23,STL,P,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,85,0,0.0,43,,BakeJo21
44,Bryan Barker,36,JAX,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,64,0,0.0,64,,BarkBr20
45,Darren Bennett,35,SDG,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,52,0,0.0,52,PB,BennDa20
46,Mitch Berger,28,MIN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,58,3893,10,17.2,67,,BergMi20
47,Barry Cantrell,24,DAL,P,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,4,215,0,0.0,54,,CantBa20
48,Toby Gowin,25,NOR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,75,4815,3,4.0,64,,gowintob01
49,John Jett,32,DET,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,4,256,0,0.0,64,,JettJo21
