Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
3,0.0,23.0,20.0,87.0,289.0,14.5,12.6,3,158.3,11.0,235.0,54.0,0.0,0.0,0.0,0.0,0.0,0,15,2.0,11.8,,ColvAa00
1,0.0,8.0,7.0,87.5,106.0,15.1,13.3,1,158.3,10.6,85.0,21.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,16.7,,ColvAa00
2,0.0,15.0,13.0,86.7,183.0,14.1,12.2,2,157.1,11.1,150.0,33.0,0.0,0.0,0.0,0.0,0.0,0,10,1.0,9.1,,ColvAa00
1,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3,14,3.0,17.6,,BrowAn05
3,0.0,19.0,12.0,63.2,107.0,8.9,5.6,0,78.2,4.2,44.0,63.0,7.0,0.0,0.0,0.0,0.0,0,14,3.0,17.6,,CampIb00
1,0.0,7.0,4.0,57.1,41.0,10.3,5.9,0,74.1,12.6,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,,ClaiMo00
2,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,6.0,8.0,1.0,0.0,6.5,16,14,0.0,0.0,,FordDe00
0,0.0,1.0,0.0,0.0,0.0,,0.0,0,39.6,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1,14,1.0,6.7,,IrviIs00
1,1.0,1.0,1.0,100.0,11.0,11.0,11.0,0,72.9,-2.0,-2.0,13.0,0.0,1.0,1.0,1.0,3.5,7,14,0.0,0.0,,JoneDr00
0,0.0,10.0,7.0,70.0,73.0,10.4,7.3,0,90.8,6.6,34.0,39.0,27.0,1.0,2.0,0.0,0.0,3,14,2.0,12.5,,LeviAn00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,,MoorA.00
3,0.0,10.0,7.0,70.0,60.0,8.6,6.0,0,85.4,6.2,38.0,22.0,2.0,0.0,1.0,0.0,0.0,1,14,2.0,12.5,,NealKe01
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,8.0,2.0,1.0,1.0,1.0,4,14,2.0,12.5,,OrchNa00
3,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,1.0,6.7,,PekoDo20
0,0.0,3.0,2.0,66.7,5.0,2.5,1.7,0,70.1,4.7,-1.0,6.0,1.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,,RileDu00
1,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,2.0,3.0,0.0,2.0,7,14,1.0,6.7,,SettTi00
5,0.0,31.0,18.0,58.1,231.0,12.8,7.5,3,113.8,10.9,182.0,49.0,0.0,0.0,0.0,0.0,0.0,0,14,2.0,12.5,,TaliAq99
1,0.0,2.0,2.0,100.0,3.0,1.5,1.5,1,118.7,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2,14,0.0,0.0,,TuioJa00
2,0.0,7.0,3.0,42.9,50.0,16.7,7.1,0,67.6,10.1,50.0,0.0,6.0,1.0,0.0,0.0,0.0,1,13,2.0,13.3,,AdamTy00
2,0.0,15.0,8.0,53.3,75.0,9.4,5.0,0,67.4,10.2,53.0,22.0,0.0,0.0,0.0,0.0,0.0,0,13,3.0,18.8,,BausDe00
0,0.0,6.0,4.0,66.7,35.0,8.8,5.8,0,81.9,13.3,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0,13,1.0,7.1,,CrosKe00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,13,0.0,0.0,,DangJo00
6,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.5,2,13,1.0,7.1,,DareMa00
0,0.0,3.0,1.0,33.3,24.0,24.0,8.0,0,63.2,18.7,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0,13,0.0,0.0,,DaviCo02
0,0.0,3.0,3.0,100.0,33.0,11.0,11.0,1,152.1,8.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0,13,1.0,7.1,,EverDe01
3,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,10.0,2.0,0.0,0.0,2.0,4,13,0.0,0.0,,FincSh00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,2.0,1.0,0.0,0.5,4,13,0.0,0.0,,GainGr00
2,0.0,24.0,14.0,58.3,184.0,13.1,7.7,3,122.2,10.5,127.0,57.0,1.0,1.0,0.0,0.0,0.0,1,13,1.0,7.1,,GainPh00
5,0.0,2.0,2.0,100.0,20.0,10.0,10.0,0,108.3,-1.5,-3.0,23.0,3.0,0.0,0.0,0.0,0.0,0,13,2.0,13.3,,GedeBe00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,3.0,1.0,1.0,0.0,1.0,3,13,1.0,7.1,,GustPo01
1,0.0,9.0,6.0,66.7,70.0,11.7,7.8,0,90.0,12.7,56.0,14.0,0.0,0.0,0.0,0.0,0.0,0,13,2.0,13.3,,HillHo00
0,1.0,16.0,12.0,75.0,176.0,14.7,11.0,2,124.0,12.8,126.0,50.0,4.0,0.0,0.0,0.0,0.0,0,13,2.0,13.3,,LammCh00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,13,0.0,0.0,,McInR.00
0,0.0,1.0,1.0,100.0,4.0,4.0,4.0,0,83.3,4.0,4.0,0.0,0.0,7.0,3.0,2.0,3.0,13,13,2.0,13.3,,OmenCh00
0,0.0,12.0,8.0,66.7,109.0,13.6,9.1,1,123.3,5.8,41.0,68.0,2.0,1.0,0.0,0.0,0.0,1,13,1.0,7.1,,ReedD.00
1,0.0,16.0,11.0,68.8,162.0,14.7,10.1,1,122.4,12.4,141.0,21.0,0.0,0.0,0.0,0.0,0.0,0,13,4.0,23.5,,ToliKe00
1,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2,13,2.0,13.3,,WattAr01
3,0.0,4.0,4.0,100.0,70.0,17.5,17.5,1,158.3,2.8,11.0,59.0,7.0,0.0,2.0,0.0,0.0,2,13,1.0,7.1,,YounKe03
1,0.0,8.0,7.0,87.5,45.0,6.4,5.6,0,90.1,3.5,23.0,22.0,5.0,0.0,0.0,0.0,2.0,2,13,0.0,0.0,,BoddBr01
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,0.0,0.0,,BoddBr01
1,0.0,8.0,7.0,87.5,45.0,6.4,5.6,0,90.1,3.5,23.0,22.0,5.0,0.0,0.0,0.0,1.0,1,11,0.0,0.0,,BoddBr01
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,13,0.0,0.0,,LiugCo00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,,LiugCo00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10,0.0,0.0,,LiugCo00
0,0.0,3.0,3.0,100.0,31.0,10.3,10.3,0,109.7,7.0,21.0,10.0,2.0,0.0,0.0,0.0,0.0,0,12,1.0,7.7,,BanjCh00
2,0.0,1.0,1.0,100.0,-7.0,-7.0,-7.0,0,79.2,-6.0,-6.0,-1.0,4.0,3.0,4.0,0.0,0.5,8,12,4.0,25.0,,CoxxBr01
0,0.0,4.0,2.0,50.0,7.0,3.5,1.8,0,56.2,7.8,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0,12,0.0,0.0,,EvanJo01
2,0.0,19.0,9.0,47.4,114.0,12.7,6.0,2,101.6,14.8,93.0,21.0,0.0,0.0,0.0,0.0,0.0,0,12,3.0,20.0,,FordMi01
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,3.0,3.0,1.0,0.0,1.0,5,12,2.0,14.3,,HaynMa01
0,0.0,3.0,3.0,100.0,20.0,6.7,6.7,0,94.4,4.7,14.0,6.0,3.0,1.0,1.0,0.0,1.0,3,12,2.0,14.3,,LuvuFr00
0,0.0,11.0,7.0,63.6,73.0,10.4,6.6,0,82.8,3.0,24.0,49.0,1.0,0.0,0.0,0.0,0.0,0,12,2.0,14.3,,MarcJu00
0,0.0,7.0,6.0,85.7,128.0,21.3,18.3,0,118.7,14.3,91.0,37.0,0.0,0.0,0.0,0.0,0.0,0,12,1.0,7.7,,NixoKe00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,12,1.0,7.7,,RochIs00
2,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,11,1.0,8.3,,AdamMo00
0,0.0,5.0,4.0,80.0,49.0,12.3,9.8,0,107.5,4.0,20.0,29.0,2.0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,,AlexMa00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,3.0,2.0,1.0,2.5,8,11,0.0,0.0,,BanoBe00
2,0.0,15.0,8.0,53.3,127.0,15.9,8.5,1,104.0,13.3,106.0,21.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,,BrooNa00
0,0.0,5.0,4.0,80.0,61.0,15.3,12.2,0,117.5,11.4,55.0,6.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,,BrowTo01
0,0.0,4.0,1.0,25.0,27.0,27.0,6.8,0,55.2,2.8,-6.0,33.0,1.0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,,BurkOr00
0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0,91.7,-4.0,-4.0,10.0,0.0,2.0,0.0,1.0,0.5,3,11,0.0,0.0,,ComiJo00
0,0.0,1.0,1.0,100.0,28.0,28.0,28.0,0,118.7,21.0,21.0,7.0,0.0,1.0,1.0,0.0,1.0,3,11,1.0,8.3,,GranCa01
4,0.0,1.0,1.0,100.0,4.0,4.0,4.0,0,83.3,-4.0,-4.0,8.0,1.0,0.0,0.0,0.0,0.0,0,11,1.0,8.3,,HageBr00
0,0.0,10.0,7.0,70.0,111.0,15.9,11.1,0,106.7,10.7,82.0,29.0,1.0,1.0,0.0,0.0,0.0,1,11,1.0,8.3,,HardJu01
0,0.0,7.0,6.0,85.7,63.0,10.5,9.0,1,143.7,7.4,52.0,11.0,0.0,0.0,0.0,0.0,0.0,0,11,1.0,8.3,,JackJo01
2,0.0,7.0,5.0,71.4,67.0,13.4,9.6,0,101.5,7.9,39.0,28.0,0.0,0.0,0.0,0.0,0.0,0,11,2.0,15.4,,JohnDa09
2,0.0,9.0,7.0,77.8,116.0,16.6,12.9,1,155.8,-0.3,1.0,115.0,11.0,1.0,0.0,0.0,0.0,1,11,4.0,26.7,,KirkCh00
3,0.0,2.0,2.0,100.0,32.0,16.0,16.0,0,118.7,7.5,15.0,17.0,6.0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,,LeexMa01
2,0.0,10.0,7.0,70.0,41.0,5.9,4.1,1,110.8,5.5,24.0,17.0,6.0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,,MarlDe00
0,0.0,1.0,1.0,100.0,16.0,16.0,16.0,0,118.7,5.0,5.0,11.0,16.0,3.0,1.0,0.0,3.5,8,11,2.0,15.4,,MartJa02
0,0.0,3.0,3.0,100.0,9.0,3.0,3.0,0,79.2,-0.7,-2.0,11.0,1.0,0.0,0.0,0.0,0.0,0,11,1.0,8.3,,McMaSh99
0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0,79.2,-1.0,-1.0,2.0,0.0,0.0,4.0,0.0,2.0,6,11,0.0,0.0,,ShepNa00
0,0.0,10.0,8.0,80.0,152.0,19.0,15.2,1,152.1,10.5,77.0,75.0,0.0,0.0,0.0,0.0,0.0,0,11,3.0,21.4,,SmitRy00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,11,0.0,0.0,,SpenAk00
0,0.0,18.0,13.0,72.2,174.0,13.4,9.7,2,139.6,8.9,122.0,52.0,5.0,1.0,0.0,0.0,0.0,1,11,1.0,8.3,,WilsQu01
2,0.0,14.0,7.0,50.0,71.0,10.1,5.1,1,88.7,6.9,48.0,23.0,4.0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,,SensCo00
0,0.0,2.0,1.0,50.0,5.0,5.0,2.5,0,56.2,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,,SensCo00
2,0.0,12.0,6.0,50.0,66.0,11.0,5.5,1,94.4,6.8,43.0,23.0,4.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,,SensCo00
1,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4,11,2.0,15.4,,SielZa00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,3,1.0,25.0,,SielZa00
1,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,8,1.0,11.1,,SielZa00
4,0.0,4.0,4.0,100.0,53.0,13.3,13.3,0,118.7,7.8,31.0,22.0,4.0,0.0,0.0,0.0,0.0,0,10,2.0,16.7,,AdamMa00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,10,0.0,0.0,,AlleBe00
0,0.0,2.0,2.0,100.0,32.0,16.0,16.0,0,118.7,7.0,14.0,18.0,4.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,,BoarCh00
1,0.0,7.0,6.0,85.7,52.0,8.7,7.4,0,97.6,2.4,14.0,38.0,1.0,0.0,0.0,0.0,0.0,0,10,3.0,23.1,,BrowJa05
0,0.0,11.0,6.0,54.5,90.0,15.0,8.2,0,81.6,9.5,43.0,47.0,2.0,0.0,0.0,0.0,0.0,0,10,2.0,16.7,,CartJa02
2,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3,10,0.0,0.0,,DaniMi00
5,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,4.0,4.0,0.0,1.0,9,10,1.0,9.1,,HickAk00
9,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3,10,1.0,9.1,,JernTi00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,10,0.0,0.0,,KekeKi00
0,0.0,1.0,1.0,100.0,12.0,12.0,12.0,0,116.7,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0,10,1.0,9.1,,LeavDa00
2,0.0,2.0,2.0,100.0,35.0,17.5,17.5,0,118.7,2.0,4.0,31.0,3.0,0.0,0.0,0.0,0.0,0,10,1.0,9.1,,NelsCo00
0,1.0,1.0,0.0,0.0,0.0,,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,,NzeoMa00
0,0.0,2.0,2.0,100.0,10.0,5.0,5.0,0,87.5,2.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,2,10,0.0,0.0,,OdomCh00
0,0.0,1.0,1.0,100.0,12.0,12.0,12.0,0,116.7,-1.0,-1.0,13.0,2.0,4.0,2.0,0.0,2.0,8,10,1.0,9.1,,RankSh00
0,0.0,6.0,5.0,83.3,43.0,8.6,7.2,0,96.5,8.7,32.0,11.0,0.0,0.0,0.0,0.0,0.0,0,9,1.0,10.0,,AgneJa00
1,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,17.0,3.0,3.0,0.0,0.0,6,9,1.0,10.0,,CalhSh00
0,0.0,2.0,2.0,100.0,12.0,6.0,6.0,0,91.7,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,,GoodC.00
0,0.0,13.0,9.0,69.2,100.0,11.1,7.7,1,117.5,11.5,64.0,36.0,1.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,,LongDa02
0,0.0,2.0,2.0,100.0,32.0,16.0,16.0,0,118.7,5.5,11.0,21.0,1.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,,McClAl00
2,1.0,7.0,4.0,57.1,49.0,12.3,7.0,0,39.3,10.1,37.0,12.0,17.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,,MoslC.00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3,9,0.0,0.0,,NuneRa00
0,0.0,5.0,3.0,60.0,26.0,8.7,5.2,0,73.7,8.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,,OrrxKa00
7,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,10.0,0.0,1.0,1.0,1.0,2,9,1.0,10.0,PB,RicaPa00
0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0,95.8,2.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0,9,0.0,0.0,,RushAn00
1,0.0,4.0,2.0,50.0,18.0,9.0,4.5,0,62.5,8.0,13.0,5.0,6.0,0.0,1.0,0.0,0.0,1,9,5.0,35.7,,StewDa00
0,0.0,2.0,2.0,100.0,16.0,8.0,8.0,0,100.0,6.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0,9,1.0,10.0,,GlanAd00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,9,1.0,10.0,,TaylJu00
0,0.0,1.0,1.0,100.0,-1.0,-1.0,-1.0,0,79.2,-4.0,-4.0,3.0,2.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,,AdenOl00
1,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3,8,1.0,11.1,,AlleZa01
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,8,1.0,11.1,,BryaAu00
1,0.0,4.0,4.0,100.0,52.0,13.0,13.0,1,158.3,11.3,45.0,7.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,,BurnAr00
0,0.0,6.0,4.0,66.7,34.0,8.5,5.7,0,81.2,10.2,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,,BushDe00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,1.0,11.1,,DzubNi00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4,8,0.0,0.0,,EdwaMa01
0,0.0,8.0,7.0,87.5,67.0,9.6,8.4,1,141.1,7.1,41.0,26.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,,HartMo01
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,8,1.0,11.1,,HestTr00
0,0.0,2.0,2.0,100.0,13.0,6.5,6.5,0,93.7,-3.0,-6.0,19.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,,JohnJa11
2,1.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,8,1.0,11.1,,LawrDe02
1,0.0,9.0,6.0,66.7,44.0,7.3,4.9,0,78.0,3.0,13.0,31.0,3.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,,LeBlCr01
1,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3,8,1.0,11.1,,LoveKy00
1,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.5,3,8,1.0,11.1,,MackIs00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,8,0.0,0.0,,McCuDa00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,8,1.0,11.1,,McDoCl99
1,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0,91.7,5.0,5.0,1.0,11.0,0.0,0.0,1.0,0.0,0,8,1.0,11.1,,NelsAn01
0,0.0,1.0,1.0,100.0,41.0,41.0,41.0,0,118.7,0.0,0.0,41.0,0.0,0.0,0.0,0.0,2.0,2,8,1.0,11.1,,PierOl00
0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0,95.8,5.0,5.0,2.0,4.0,1.0,0.0,0.0,1.0,2,8,1.0,11.1,,ReedBr00
5,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,2.0,2.0,0.0,2.0,6,8,3.0,27.3,,RidgHa00
0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0,91.7,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,,ScotNi01
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,,SmitCa01
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,8,0.0,0.0,,StalTa00
0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0,87.5,4.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0,8,1.0,11.1,,StanJu00
0,0.0,4.0,2.0,50.0,32.0,16.0,8.0,0,77.1,11.3,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,,ThomSi00
0,0.0,3.0,3.0,100.0,31.0,10.3,10.3,0,109.7,9.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,,ThorNe00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,8,1.0,11.1,,WillXa00
2,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,8,0.0,0.0,,WrenRe00
0,0.0,3.0,3.0,100.0,8.0,2.7,2.7,0,79.2,-1.7,-5.0,13.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,,AlexD.00
2,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,12.5,,AnkoEl00
0,0.0,3.0,2.0,66.7,19.0,9.5,6.3,0,84.0,4.0,8.0,11.0,1.0,0.0,0.0,0.0,1.0,1,7,0.0,0.0,,AnzaAl00
1,0.0,4.0,4.0,100.0,28.0,7.0,7.0,0,95.8,2.0,8.0,20.0,5.0,0.0,1.0,0.0,0.0,1,7,1.0,12.5,,BordBr00
0,0.0,2.0,2.0,100.0,26.0,13.0,13.0,0,118.7,8.5,17.0,9.0,5.0,0.0,0.0,0.0,0.0,0,7,1.0,12.5,,ChanSe00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,12.5,,DuliAs00
2,0.0,1.0,0.0,0.0,0.0,,0.0,0,39.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,7,0.0,0.0,,GlasRy00
1,0.0,7.0,5.0,71.4,19.0,3.8,2.7,0,74.1,4.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,,GreeRa02
0,0.0,16.0,4.0,25.0,55.0,13.8,3.4,0,41.4,17.3,39.0,16.0,2.0,0.0,0.0,0.0,0.0,0,7,1.0,12.5,,HayeTa00
1,0.0,3.0,2.0,66.7,6.0,3.0,2.0,0,70.1,-1.7,-5.0,11.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,12.5,,LeexEl00
0,0.0,2.0,0.0,0.0,0.0,,0.0,0,39.6,27.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,7,2.0,22.2,,LucaJo00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,,MileRo00
0,0.0,1.0,0.0,0.0,0.0,,0.0,0,39.6,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,,MoorCJ01
2,0.0,2.0,2.0,100.0,16.0,8.0,8.0,0,100.0,2.5,5.0,11.0,4.0,0.0,0.0,0.0,0.0,0,7,3.0,30.0,,MunsCa00
0,0.0,2.0,2.0,100.0,16.0,8.0,8.0,0,100.0,2.5,5.0,11.0,5.0,0.0,2.0,0.0,1.5,4,7,0.0,0.0,,OkorOg00
0,0.0,2.0,2.0,100.0,26.0,13.0,13.0,0,118.7,2.5,5.0,21.0,1.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,,PhilJu00
1,0.0,7.0,6.0,85.7,66.0,11.0,9.4,0,106.0,6.9,45.0,21.0,0.0,0.0,0.0,0.0,0.0,0,7,3.0,30.0,,RodgDo99
1,0.0,3.0,2.0,66.7,17.0,8.5,5.7,0,81.2,5.7,11.0,6.0,3.0,1.0,0.0,0.0,2.0,3,7,1.0,12.5,,ScanOr99
0,0.0,2.0,1.0,50.0,-1.0,-1.0,-0.5,0,56.2,-2.5,-2.0,1.0,3.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,,SpeeEJ00
0,0.0,6.0,3.0,50.0,32.0,10.7,5.3,0,66.0,9.0,11.0,21.0,2.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,,TaylSh00
0,0.0,6.0,4.0,66.7,26.0,6.5,4.3,0,75.7,4.0,11.0,15.0,3.0,0.0,0.0,0.0,0.0,0,7,1.0,12.5,,ThomCo02
0,0.0,2.0,2.0,100.0,13.0,6.5,6.5,0,93.7,-4.5,-9.0,22.0,1.0,0.0,0.0,0.0,1.0,1,7,1.0,12.5,,VallTa00
0,0.0,1.0,1.0,100.0,38.0,38.0,38.0,0,118.7,7.0,7.0,31.0,8.0,1.0,4.0,1.0,1.0,6,7,1.0,12.5,,WardJi02
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0.0,,,WardJi02
0,0.0,1.0,1.0,100.0,38.0,38.0,38.0,0,118.7,7.0,7.0,31.0,8.0,1.0,3.0,0.0,1.0,5,7,1.0,12.5,,WardJi02
1,0.0,11.0,8.0,72.7,173.0,21.6,15.7,1,145.1,11.9,66.0,107.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,12.5,,WebsKa00
0,0.0,1.0,1.0,100.0,15.0,15.0,15.0,0,118.7,9.0,9.0,6.0,1.0,0.0,0.0,0.0,1.0,1,7,0.0,0.0,,WillJo09
0,0.0,2.0,1.0,50.0,29.0,29.0,14.5,0,95.8,19.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,14.3,,BethJu00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6,1.0,14.3,,ColeTr01
2,0.0,8.0,7.0,87.5,68.0,9.7,8.5,0,102.1,6.1,28.0,40.0,0.0,0.0,0.0,0.0,0.0,0,6,3.0,33.3,,CrawKe02
1,0.0,5.0,3.0,60.0,19.0,6.3,3.8,0,67.9,2.8,6.0,13.0,2.0,0.0,1.0,0.0,0.0,1,6,0.0,0.0,,DaviTa00
0,0.0,2.0,1.0,50.0,18.0,18.0,9.0,0,81.2,17.5,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,,ElliDe02
